t_s,frame,key,value
0.0131,A,mrac.pitch.e,0.22778639
0.0131,A,mrac.pitch.u_ad,-0.021760385
0.0131,A,mrac.roll.e,0.072238728
0.0131,A,mrac.roll.u_ad,0.021561136
0.0131,A,mrac.yaw.e,0.073995993
0.0131,A,mrac.yaw.u_ad,-0.0081895161
0.0131,A,mrac.z.e,0.15635493
0.0131,A,mrac.z.u_ad,-0.090781033
0.0131,A,status.arm,1
0.0131,A,status.flymode,1
0.0131,A,status.rc_authority,0
0.0131,A,status.sbus_lost,0
0.0131,A,status.twc_arrived,0
0.0131,A,status.twc_execute,1
0.0132,B,mrac.pitch.theta_0,0.0025190886
0.0132,B,mrac.pitch.theta_1,0.000484472
0.0132,B,mrac.pitch.theta_2,0.010996704
0.0132,B,mrac.pitch.theta_3,0.0052849078
0.0132,B,mrac.pitch.theta_4,0.16864184
0.0132,B,mrac.pitch.theta_5,0.14427909
0.0132,B,mrac.pitch.u_nom,0.02797726
0.0132,B,mrac.pitch.xm,-0.094497181
0.0132,B,mrac.roll.theta_0,0.024037097
0.0132,B,mrac.roll.theta_1,0.00018531817
0.0132,B,mrac.roll.theta_2,0.0028645035
0.0132,B,mrac.roll.theta_3,0.0028360139
0.0132,B,mrac.roll.theta_4,0.093441598
0.0132,B,mrac.roll.theta_5,0.11560868
0.0132,B,mrac.roll.u_nom,-0.050464921
0.0132,B,mrac.roll.xm,-0.0060934732
0.0132,B,mrac.yaw.theta_0,4.935481e-07
0.0132,B,mrac.yaw.theta_1,0.001465722
0.0132,B,mrac.yaw.theta_2,0.0026392522
0.0132,B,mrac.yaw.theta_3,0
0.0132,B,mrac.yaw.theta_4,0.060569599
0.0132,B,mrac.yaw.theta_5,0.087512478
0.0132,B,mrac.yaw.u_nom,0.0075462125
0.0132,B,mrac.yaw.xm,-0.070655219
0.0132,B,mrac.z.theta_0,1.0920874e-05
0.0132,B,mrac.z.theta_1,0.0087455409
0.0132,B,mrac.z.theta_2,0.0048310263
0.0132,B,mrac.z.theta_3,0
0.0132,B,mrac.z.theta_4,0.19877243
0.0132,B,mrac.z.theta_5,0.19450977
0.0132,B,mrac.z.u_nom,-0.29919368
0.0132,B,mrac.z.xm,-0.15688162
0.0132,B,path.active_path_mode,1
0.0132,B,path.circle_theta,0
0.0132,B,path.sinusoid_t_elapsed,30.002968
0.0132,B,path.twc_arrived,0
0.0132,B,path.twc_target_x,0
0.0132,B,path.twc_target_y,-0
0.0132,B,path.twc_target_z,0.5
0.0132,B,pid.gyrox.Des,-0.34913015
0.0132,B,pid.gyrox.FB,0.16179414
0.0132,B,pid.gyrox.U,-59.043957
0.0132,B,pid.gyroy.Des,-5.4142876
0.0132,B,pid.gyroy.FB,-5.1813464
0.0132,B,pid.gyroy.U,32.733395
0.0132,B,pid.gyroz.Des,-4.048244
0.0132,B,pid.gyroz.FB,-6.0527868
0.0132,B,pid.gyroz.U,14.12651
0.0132,B,pid.locx.Des,0
0.0132,B,pid.locx.FB,-8.0171881
0.0132,B,pid.locx.U,8.4132624
0.0132,B,pid.locxs.Des,8.4132624
0.0132,B,pid.locxs.FB,0.0059580603
0.0132,B,pid.locxs.U,25.224558
0.0132,B,pid.locy.Des,-0
0.0132,B,pid.locy.FB,12.901362
0.0132,B,pid.locy.U,-12.401092
0.0132,B,pid.locys.Des,-12.401092
0.0132,B,pid.locys.FB,0.99998224
0.0132,B,pid.locys.U,-40.299236
0.0132,B,pid.pitch.Des,-2.3436668
0.0132,B,pid.pitch.FB,-0.43255952
0.0132,B,pid.pitch.U,-5.4142876
0.0132,B,pid.roll.Des,-1.4873821
0.0132,B,pid.roll.FB,-1.4044281
0.0132,B,pid.roll.U,-0.34913015
0.0132,B,pid.yaw.Des,0
0.0132,B,pid.yaw.FB,0.34137398
0.0132,B,pid.yaw.U,-4.048244
0.0132,B,pid.z_pos.Des,0.5
0.0132,B,pid.z_pos.FB,0.50983226
0.0132,B,pid.z_pos.U,-0.15688162
0.0132,B,pid.z_rate.Des,-0.15688162
0.0132,B,pid.z_rate.FB,-0.0027517374
0.0132,B,pid.z_rate.U,-66.420998
0.2135,A,mrac.pitch.e,0.22778639
0.2135,A,mrac.pitch.u_ad,-0.021760385
0.2135,A,mrac.roll.e,0.072238728
0.2135,A,mrac.roll.u_ad,0.021561136
0.2135,A,mrac.yaw.e,0.073995993
0.2135,A,mrac.yaw.u_ad,-0.0081895161
0.2135,A,mrac.z.e,0.15635493
0.2135,A,mrac.z.u_ad,-0.090781033
0.2135,A,status.arm,1
0.2135,A,status.flymode,1
0.2135,A,status.rc_authority,0
0.2135,A,status.sbus_lost,0
0.2135,A,status.twc_arrived,0
0.2135,A,status.twc_execute,1
0.2136,B,mrac.pitch.theta_0,0.0025190886
0.2136,B,mrac.pitch.theta_1,0.000484472
0.2136,B,mrac.pitch.theta_2,0.010996704
0.2136,B,mrac.pitch.theta_3,0.0052849078
0.2136,B,mrac.pitch.theta_4,0.16864184
0.2136,B,mrac.pitch.theta_5,0.14427909
0.2136,B,mrac.pitch.u_nom,0.02797726
0.2136,B,mrac.pitch.xm,-0.094497181
0.2136,B,mrac.roll.theta_0,0.024037097
0.2136,B,mrac.roll.theta_1,0.00018531817
0.2136,B,mrac.roll.theta_2,0.0028645035
0.2136,B,mrac.roll.theta_3,0.0028360139
0.2136,B,mrac.roll.theta_4,0.093441598
0.2136,B,mrac.roll.theta_5,0.11560868
0.2136,B,mrac.roll.u_nom,-0.050464921
0.2136,B,mrac.roll.xm,-0.0060934732
0.2136,B,mrac.yaw.theta_0,4.935481e-07
0.2136,B,mrac.yaw.theta_1,0.001465722
0.2136,B,mrac.yaw.theta_2,0.0026392522
0.2136,B,mrac.yaw.theta_3,0
0.2136,B,mrac.yaw.theta_4,0.060569599
0.2136,B,mrac.yaw.theta_5,0.087512478
0.2136,B,mrac.yaw.u_nom,0.0075462125
0.2136,B,mrac.yaw.xm,-0.070655219
0.2136,B,mrac.z.theta_0,1.0920874e-05
0.2136,B,mrac.z.theta_1,0.0087455409
0.2136,B,mrac.z.theta_2,0.0048310263
0.2136,B,mrac.z.theta_3,0
0.2136,B,mrac.z.theta_4,0.19877243
0.2136,B,mrac.z.theta_5,0.19450977
0.2136,B,mrac.z.u_nom,-0.29919368
0.2136,B,mrac.z.xm,-0.15688162
0.2136,B,path.active_path_mode,1
0.2136,B,path.circle_theta,0
0.2136,B,path.sinusoid_t_elapsed,30.002968
0.2136,B,path.twc_arrived,0
0.2136,B,path.twc_target_x,0
0.2136,B,path.twc_target_y,-0
0.2136,B,path.twc_target_z,0.5
0.2136,B,pid.gyrox.Des,-0.34913015
0.2136,B,pid.gyrox.FB,0.16179414
0.2136,B,pid.gyrox.U,-59.043957
0.2136,B,pid.gyroy.Des,-5.4142876
0.2136,B,pid.gyroy.FB,-5.1813464
0.2136,B,pid.gyroy.U,32.733395
0.2136,B,pid.gyroz.Des,-4.048244
0.2136,B,pid.gyroz.FB,-6.0527868
0.2136,B,pid.gyroz.U,14.12651
