t_s,frame,key,value
0.0110,ID,id.arm,1
0.0110,ID,id.axis,1
0.0110,ID,id.dither,0.00015459419
0.0110,ID,id.mode,1
0.0110,ID,id.roll.r,0.17081572
0.0110,ID,id.roll.u_ad,0.15859765
0.0110,ID,id.roll.u_nom,0.049652316
0.0110,ID,id.roll.x,-0.053896859
0.0110,ID,id.roll.xm,0.17081572
0.0110,ID,id.sample_counter,35327
0.0110,ID,id.sysid_state,3
0.0110,ID,id.vbat,0
0.0505,A,mrac.pitch.e,0.20555949
0.0505,A,mrac.pitch.u_ad,-0.00060182228
0.0505,A,mrac.roll.e,-0.092649408
0.0505,A,mrac.roll.u_ad,0.14582624
0.0505,A,mrac.yaw.e,0.0083421953
0.0505,A,mrac.yaw.u_ad,0.00038692696
0.0505,A,mrac.z.e,0.16653623
0.0505,A,mrac.z.u_ad,-0.12419167
0.0505,A,status.arm,1
0.0505,A,status.flymode,1
0.0505,A,status.rc_authority,0
0.0505,A,status.sbus_lost,0
0.0505,A,status.twc_arrived,0
0.0505,A,status.twc_execute,0
0.0506,B,mrac.pitch.theta_0,0.0003970135
0.0506,B,mrac.pitch.theta_1,0.00053028169
0.0506,B,mrac.pitch.theta_2,1.6588383e-05
0.0506,B,mrac.pitch.theta_3,5.0488725e-05
0.0506,B,mrac.pitch.theta_4,0.0049652876
0.0506,B,mrac.pitch.theta_5,0.007033641
0.0506,B,mrac.pitch.u_nom,-0.072734408
0.0506,B,mrac.pitch.xm,-0.11208016
0.0506,B,mrac.roll.theta_0,0.14535563
0.0506,B,mrac.roll.theta_1,0.00018422701
0.0506,B,mrac.roll.theta_2,0.00025951155
0.0506,B,mrac.roll.theta_3,3.4714853e-05
0.0506,B,mrac.roll.theta_4,0.0049206675
0.0506,B,mrac.roll.theta_5,0.0043050703
0.0506,B,mrac.roll.u_nom,0.10129546
0.0506,B,mrac.roll.xm,0.090930596
0.0506,B,mrac.yaw.theta_0,0.0010432909
0.0506,B,mrac.yaw.theta_1,0.00056747603
0.0506,B,mrac.yaw.theta_2,4.280741e-06
0.0506,B,mrac.yaw.theta_3,0
0.0506,B,mrac.yaw.theta_4,0.0029811375
0.0506,B,mrac.yaw.theta_5,0.010509817
0.0506,B,mrac.yaw.u_nom,-0.0082585588
0.0506,B,mrac.yaw.xm,-0.062898874
0.0506,B,mrac.z.theta_0,1.5059991e-05
0.0506,B,mrac.z.theta_1,0.0046751173
0.0506,B,mrac.z.theta_2,0.00059272
0.0506,B,mrac.z.theta_3,0
0.0506,B,mrac.z.theta_4,0.16816059
0.0506,B,mrac.z.theta_5,0.071555741
0.0506,B,mrac.z.u_nom,-0.65167892
0.0506,B,mrac.z.xm,-0.3527914
