t_s,frame,key,value
0.1677,A,mrac.pitch.e,-0.012409347
0.1677,A,mrac.pitch.u_ad,0.14559413
0.1677,A,mrac.roll.e,-0.0027057361
0.1677,A,mrac.roll.u_ad,0.14638315
0.1677,A,mrac.yaw.e,0.15922172
0.1677,A,mrac.yaw.u_ad,-0.011376532
0.1677,A,mrac.z.e,0.078809023
0.1677,A,mrac.z.u_ad,0.22773622
0.1677,A,status.arm,0
0.1677,A,status.flymode,0
0.1677,A,status.of_hold,0
0.1677,A,status.rc_authority,0
0.1677,A,status.sbus_lost,0
0.1677,A,status.twc_arrived,0
0.1677,A,status.twc_execute,0
0.1679,B,mrac.pitch.theta_0,0.14551397
0.1679,B,mrac.pitch.theta_1,0.00010611376
0.1679,B,mrac.pitch.theta_2,0.00077235739
0.1679,B,mrac.pitch.theta_3,0.00054754893
0.1679,B,mrac.pitch.theta_4,0.0045638732
0.1679,B,mrac.pitch.theta_5,0.0062701716
0.1679,B,mrac.pitch.u_nom,0.040147834
0.1679,B,mrac.pitch.xm,0.0035061613
0.1679,B,mrac.roll.theta_0,0.14607991
0.1679,B,mrac.roll.theta_1,0.00019346732
0.1679,B,mrac.roll.theta_2,0.0014607275
0.1679,B,mrac.roll.theta_3,0.00055894436
0.1679,B,mrac.roll.theta_4,0.0060650874
0.1679,B,mrac.roll.theta_5,0.0083988784
0.1679,B,mrac.roll.u_nom,0.0029104091
0.1679,B,mrac.roll.xm,0.017589973
0.1679,B,mrac.yaw.theta_0,2.1019477e-44
0.1679,B,mrac.yaw.theta_1,0.0013180735
0.1679,B,mrac.yaw.theta_2,0.00061559095
0.1679,B,mrac.yaw.theta_3,0
0.1679,B,mrac.yaw.theta_4,0.020599917
0.1679,B,mrac.yaw.theta_5,0.068026751
0.1679,B,mrac.yaw.u_nom,-0.037054181
0.1679,B,mrac.yaw.xm,-0.15558356
0.1679,B,mrac.z.theta_0,0.24564737
0.1679,B,mrac.z.theta_1,0
0.1679,B,mrac.z.theta_2,0.0028911119
0.1679,B,mrac.z.theta_3,0
0.1679,B,mrac.z.theta_4,0.14119746
0.1679,B,mrac.z.theta_5,0
0.1679,B,mrac.z.u_nom,0.081191674
0.1679,B,mrac.z.xm,0
0.1679,B,path.active_path_mode,0
0.1679,B,path.circle_theta,0
0.1679,B,path.sinusoid_t_elapsed,0
0.1679,B,path.twc_arrived,0
0.1679,B,path.twc_target_x,0
0.1679,B,path.twc_target_y,0
0.1679,B,path.twc_target_z,0
0.1679,B,pid.gyrox.Des,1.0078309
0.1679,B,pid.gyrox.FB,1.8663849
0.1679,B,pid.gyrox.U,3.4051788
0.1679,B,pid.gyroy.Des,0.20088816
0.1679,B,pid.gyroy.FB,-2.0374877
0.1679,B,pid.gyroy.U,46.972965
0.1679,B,pid.gyroz.Des,-8.914278
