t_s,frame,key,value
0.0119,A,mrac.pitch.e,0.0077375546
0.0119,A,mrac.pitch.u_ad,-0.016094413
0.0119,A,mrac.roll.e,-0.030919781
0.0119,A,mrac.roll.u_ad,0.017616203
0.0119,A,mrac.yaw.e,0.083230786
0.0119,A,mrac.yaw.u_ad,-0.013562663
0.0119,A,mrac.z.e,0.21285529
0.0119,A,mrac.z.u_ad,-0.12225664
0.0119,A,status.arm,1
0.0119,A,status.flymode,1
0.0119,A,status.rc_authority,0
0.0119,A,status.sbus_lost,0
0.0119,A,status.twc_arrived,0
0.0119,A,status.twc_execute,1
0.0120,B,mrac.pitch.theta_0,0.0025560237
0.0120,B,mrac.pitch.theta_1,0.00029434205
0.0120,B,mrac.pitch.theta_2,0.0022185112
0.0120,B,mrac.pitch.theta_3,0.0032602474
0.0120,B,mrac.pitch.theta_4,0.1911698
0.0120,B,mrac.pitch.theta_5,0.14189905
0.0120,B,mrac.pitch.u_nom,0.10584255
0.0120,B,mrac.pitch.xm,-0.11795186
0.0120,B,mrac.roll.theta_0,0.019610072
0.0120,B,mrac.roll.theta_1,6.858095e-05
0.0120,B,mrac.roll.theta_2,0.0039069853
0.0120,B,mrac.roll.theta_3,0.0022306384
0.0120,B,mrac.roll.theta_4,0.18872969
0.0120,B,mrac.roll.theta_5,0.13245094
0.0120,B,mrac.roll.u_nom,-0.093370698
0.0120,B,mrac.roll.xm,-0.019718474
0.0120,B,mrac.yaw.theta_0,9.2366438e-20
0.0120,B,mrac.yaw.theta_1,0.00095375703
0.0120,B,mrac.yaw.theta_2,0.001450085
0.0120,B,mrac.yaw.theta_3,0
0.0120,B,mrac.yaw.theta_4,0.1126894
0.0120,B,mrac.yaw.theta_5,0.087428056
0.0120,B,mrac.yaw.u_nom,-0.026507378
0.0120,B,mrac.yaw.xm,-0.12819356
0.0120,B,mrac.z.theta_0,4.3020212e-11
0.0120,B,mrac.z.theta_1,0.0081367148
0.0120,B,mrac.z.theta_2,0.00048453294
0.0120,B,mrac.z.theta_3,0
0.0120,B,mrac.z.theta_4,0.19917955
0.0120,B,mrac.z.theta_5,0.1983051
0.0120,B,mrac.z.u_nom,-0.40326086
0.0120,B,mrac.z.xm,-0.21279484
0.0120,B,path.active_path_mode,1
0.0120,B,path.circle_theta,0
0.0120,B,path.sinusoid_t_elapsed,0
0.0120,B,path.twc_arrived,0
0.0120,B,path.twc_target_x,-0.40254602
0.0120,B,path.twc_target_y,-0.23276949
0.0120,B,path.twc_target_z,0.5
0.0120,B,pid.gyrox.Des,-1.1297848
0.0120,B,pid.gyrox.FB,1.4927169
0.0120,B,pid.gyrox.U,-109.24372
0.0120,B,pid.gyroy.Des,-6.7581406
0.0120,B,pid.gyroy.FB,-12.200163
0.0120,B,pid.gyroy.U,123.83578
0.0120,B,pid.gyroz.Des,-7.3449469
0.0120,B,pid.gyroz.FB,-1.3947761
0.0120,B,pid.gyroz.U,-49.621811
0.0120,B,pid.locx.Des,-0.40254602
0.0120,B,pid.locx.FB,-12.638988
0.0120,B,pid.locx.U,11.807902
0.0120,B,pid.locxs.Des,11.807902
0.0120,B,pid.locxs.FB,0
0.0120,B,pid.locxs.U,35.56646
0.0120,B,pid.locy.Des,-0.23276949
0.0120,B,pid.locy.FB,17.383904
0.0120,B,pid.locy.U,-16.173637
0.0120,B,pid.locys.Des,-16.173637
0.0120,B,pid.locys.FB,0
0.0120,B,pid.locys.U,-48.619148
0.0120,B,pid.pitch.Des,-2.8044417
0.0120,B,pid.pitch.FB,-0.53929228
0.0120,B,pid.pitch.U,-6.7581406
0.0120,B,pid.roll.Des,-2.120836
0.0120,B,pid.roll.FB,-1.7187653
0.0120,B,pid.roll.U,-1.1297848
0.0120,B,pid.yaw.Des,0
0.0120,B,pid.yaw.FB,0.89082444
0.0120,B,pid.yaw.U,-7.3449469
0.0120,B,pid.z_pos.Des,0.5
0.0120,B,pid.z_pos.FB,0.58970845
0.0120,B,pid.z_pos.U,-0.21279484
0.0120,B,pid.z_rate.Des,-0.21279484
0.0120,B,pid.z_rate.FB,0.00078046031
0.0120,B,pid.z_rate.U,-89.523911
0.2268,A,mrac.pitch.e,0.0064941347
0.2268,A,mrac.pitch.u_ad,-0.011783982
0.2268,A,mrac.roll.e,0.033675693
0.2268,A,mrac.roll.u_ad,-0.0035851961
0.2268,A,mrac.yaw.e,0.13885812
0.2268,A,mrac.yaw.u_ad,-0.015087945
0.2268,A,mrac.z.e,0.22006734
0.2268,A,mrac.z.u_ad,-0.12616134
0.2268,A,status.arm,1
0.2268,A,status.flymode,1
0.2268,A,status.rc_authority,0
0.2268,A,status.sbus_lost,0
0.2268,A,status.twc_arrived,0
0.2268,A,status.twc_execute,0
0.2268,B,mrac.pitch.theta_0,0.0019851816
0.2268,B,mrac.pitch.theta_1,0.00029104529
0.2268,B,mrac.pitch.theta_2,0.0022139072
0.2268,B,mrac.pitch.theta_3,0.0032603252
0.2268,B,mrac.pitch.theta_4,0.19116834
0.2268,B,mrac.pitch.theta_5,0.14191256
0.2268,B,mrac.pitch.u_nom,-0.15977778
0.2268,B,mrac.pitch.xm,-0.13495477
0.2268,B,mrac.roll.theta_0,0.019174781
0.2268,B,mrac.roll.theta_1,7.8683173e-05
0.2268,B,mrac.roll.theta_2,0.0039090384
0.2268,B,mrac.roll.theta_3,0.0022311108
0.2268,B,mrac.roll.theta_4,0.18873046
0.2268,B,mrac.roll.theta_5,0.13246952
0.2268,B,mrac.roll.u_nom,0.13795964
0.2268,B,mrac.roll.xm,-0.1076401
0.2268,B,mrac.yaw.theta_0,5.0986182e-20
0.2268,B,mrac.yaw.theta_1,0.00095790427
0.2268,B,mrac.yaw.theta_2,0.0014496233
0.2268,B,mrac.yaw.theta_3,0
0.2268,B,mrac.yaw.theta_4,0.1126867
0.2268,B,mrac.yaw.theta_5,0.08743643
0.2268,B,mrac.yaw.u_nom,-0.035129189
0.2268,B,mrac.yaw.xm,-0.12783763
0.2268,B,mrac.z.theta_0,3.5519018e-11
0.2268,B,mrac.z.theta_1,0.0078977253
0.2268,B,mrac.z.theta_2,0.00048378453
0.2268,B,mrac.z.theta_3,0
0.2268,B,mrac.z.theta_4,0.1991915
0.2268,B,mrac.z.theta_5,0.19831167
0.2268,B,mrac.z.u_nom,-0.46688658
0.2268,B,mrac.z.xm,-0.21974333
0.2268,B,path.active_path_mode,2
0.2268,B,path.circle_theta,0
0.2268,B,path.sinusoid_t_elapsed,0.079999998
0.2268,B,path.twc_arrived,0
0.2268,B,path.twc_target_x,-0.40254602
0.2268,B,path.twc_target_y,-0.23276949
0.2268,B,path.twc_target_z,0.5
0.2268,B,pid.gyrox.Des,-6.1673212
0.2268,B,pid.gyrox.FB,-17.678598
