t_s,frame,key,value
0.0021,ID,id.arm,1
0.0021,ID,id.axis,1
0.0021,ID,id.dither,0
0.0021,ID,id.mode,1
0.0021,ID,id.roll.r,0.15562245
0.0021,ID,id.roll.u_ad,0.17266376
0.0021,ID,id.roll.u_nom,-0.016354455
0.0021,ID,id.roll.x,0.10176638
0.0021,ID,id.roll.xm,0.15562245
0.0021,ID,id.sample_counter,19283
0.0021,ID,id.sysid_state,0
0.0021,ID,id.vbat,0
0.0073,ID,id.arm,1
0.0073,ID,id.axis,1
0.0073,ID,id.dither,0
0.0073,ID,id.mode,1
0.0073,ID,id.roll.r,0.063061453
0.0073,ID,id.roll.u_ad,0.1711584
0.0073,ID,id.roll.u_nom,0.061691009
0.0073,ID,id.roll.x,-0.047071591
0.0073,ID,id.roll.xm,0.063061453
0.0073,ID,id.sample_counter,19284
0.0073,ID,id.sysid_state,0
0.0073,ID,id.vbat,0
0.0122,ID,id.arm,1
0.0122,ID,id.axis,1
0.0122,ID,id.dither,0
0.0122,ID,id.mode,1
0.0122,ID,id.roll.r,0.13586327
0.0122,ID,id.roll.u_ad,0.16944174
0.0122,ID,id.roll.u_nom,-0.066828936
0.0122,ID,id.roll.x,0.16315562
0.0122,ID,id.roll.xm,0.13586327
0.0122,ID,id.sample_counter,19285
0.0122,ID,id.sysid_state,0
0.0122,ID,id.vbat,0
0.0913,ID,id.arm,1
0.0913,ID,id.axis,1
0.0913,ID,id.dither,-0.00014390842
0.0913,ID,id.mode,1
0.0913,ID,id.roll.r,0.05972049
0.0913,ID,id.roll.u_ad,0.15870473
0.0913,ID,id.roll.u_nom,0.10243565
0.0913,ID,id.roll.x,-0.17009595
0.0913,ID,id.roll.xm,0.05972049
0.0913,ID,id.sample_counter,19286
0.0913,ID,id.sysid_state,1
0.0913,ID,id.vbat,0
0.0964,ID,id.arm,1
0.0964,ID,id.axis,1
0.0964,ID,id.dither,0.00050884287
0.0964,ID,id.mode,1
0.0964,ID,id.roll.r,0.14487563
0.0964,ID,id.roll.u_ad,0.16231288
0.0964,ID,id.roll.u_nom,0.15738788
0.0964,ID,id.roll.x,-0.21286395
0.0964,ID,id.roll.xm,0.14487563
0.0964,ID,id.sample_counter,19287
0.0964,ID,id.sysid_state,1
0.0964,ID,id.vbat,0
0.1012,ID,id.arm,1
0.1012,ID,id.axis,1
0.1012,ID,id.dither,0.0029080922
0.1012,ID,id.mode,1
0.1012,ID,id.roll.r,0.089494839
0.1012,ID,id.roll.u_ad,0.16207685
0.1012,ID,id.roll.u_nom,0.021574995
0.1012,ID,id.roll.x,-0.16863696
0.1012,ID,id.roll.xm,0.089494839
0.1012,ID,id.sample_counter,19288
0.1012,ID,id.sysid_state,1
0.1012,ID,id.vbat,0
0.1061,ID,id.arm,1
0.1061,ID,id.axis,1
0.1061,ID,id.dither,0.0063942377
0.1061,ID,id.mode,1
0.1061,ID,id.roll.r,0.099969119
0.1061,ID,id.roll.u_ad,0.1648145
0.1061,ID,id.roll.u_nom,0.18892477
0.1061,ID,id.roll.x,-0.31958032
0.1061,ID,id.roll.xm,0.099969119
0.1061,ID,id.sample_counter,19289
0.1061,ID,id.sysid_state,1
0.1061,ID,id.vbat,0
0.1111,ID,id.arm,1
0.1111,ID,id.axis,1
0.1111,ID,id.dither,0.0087470682
0.1111,ID,id.mode,1
0.1111,ID,id.roll.r,0.099810079
0.1111,ID,id.roll.u_ad,0.163653
0.1111,ID,id.roll.u_nom,-0.028155204
0.1111,ID,id.roll.x,-0.1050704
0.1111,ID,id.roll.xm,0.099810079
0.1111,ID,id.sample_counter,19290
0.1111,ID,id.sysid_state,1
0.1111,ID,id.vbat,0
0.1172,ID,id.arm,1
0.1172,ID,id.axis,1
0.1172,ID,id.dither,0.0073155873
0.1172,ID,id.mode,1
0.1172,ID,id.roll.r,0.10669865
0.1172,ID,id.roll.u_ad,0.16667223
0.1172,ID,id.roll.u_nom,0.20969006
0.1172,ID,id.roll.x,-0.37142706
0.1172,ID,id.roll.xm,0.10669865
0.1172,ID,id.sample_counter,19291
0.1172,ID,id.sysid_state,1
0.1172,ID,id.vbat,0
0.1213,ID,id.arm,1
0.1213,ID,id.axis,1
0.1213,ID,id.dither,0.00069581339
0.1213,ID,id.mode,1
0.1213,ID,id.roll.r,0.11256408
0.1213,ID,id.roll.u_ad,0.16531517
0.1213,ID,id.roll.u_nom,-0.041555587
0.1213,ID,id.roll.x,-0.03758825
0.1213,ID,id.roll.xm,0.11256408
0.1213,ID,id.sample_counter,19292
0.1213,ID,id.sysid_state,1
0.1213,ID,id.vbat,0
0.1280,ID,id.arm,1
0.1280,ID,id.axis,1
0.1280,ID,id.dither,-0.0099490639
0.1280,ID,id.mode,1
0.1280,ID,id.roll.r,0.0044896198
0.1280,ID,id.roll.u_ad,0.16512017
0.1280,ID,id.roll.u_nom,0.15760249
0.1280,ID,id.roll.x,-0.30043268
0.1280,ID,id.roll.xm,0.0044896198
0.1280,ID,id.sample_counter,19293
0.1280,ID,id.sysid_state,1
0.1280,ID,id.vbat,0
0.1374,ID,id.arm,1
0.1374,ID,id.axis,1
0.1374,ID,id.dither,-0.020721199
0.1374,ID,id.mode,1
0.1374,ID,id.roll.r,0.094245203
0.1374,ID,id.roll.u_ad,0.16373493
0.1374,ID,id.roll.u_nom,-0.034829192
0.1374,ID,id.roll.x,-0.051888816
0.1374,ID,id.roll.xm,0.094245203
0.1374,ID,id.sample_counter,19294
0.1374,ID,id.sysid_state,1
0.1374,ID,id.vbat,0
0.1381,ID,id.arm,1
