t_s,frame,key,value
0.0105,ID,id.arm,1
0.0105,ID,id.axis,2
0.0105,ID,id.dither,0
0.0105,ID,id.mode,1
0.0105,ID,id.sample_counter,48912
0.0105,ID,id.sysid_state,3
0.0105,ID,id.vbat,0
0.0105,ID,id.yaw.r,-0.20171814
0.0105,ID,id.yaw.u_ad,-0.023569878
0.0105,ID,id.yaw.u_nom,-0.043133795
0.0105,ID,id.yaw.x,-0.026783394
0.0105,ID,id.yaw.xm,-0.20171814
0.0268,ID,id.arm,1
0.0268,ID,id.axis,2
0.0268,ID,id.dither,0
0.0268,ID,id.mode,1
0.0268,ID,id.sample_counter,48913
0.0268,ID,id.sysid_state,0
0.0268,ID,id.vbat,0
0.0268,ID,id.yaw.r,-0.18888718
0.0268,ID,id.yaw.u_ad,-0.021880666
0.0268,ID,id.yaw.u_nom,-0.051540229
0.0268,ID,id.yaw.x,0.017273033
0.0268,ID,id.yaw.xm,-0.18888718
0.0656,A,mrac.pitch.e,0.17571968
0.0656,A,mrac.pitch.u_ad,-0.025377396
0.0656,A,mrac.roll.e,-0.040323805
0.0656,A,mrac.roll.u_ad,0.15600306
0.0656,A,mrac.yaw.e,0.17570563
0.0656,A,mrac.yaw.u_ad,-0.021734338
0.0656,A,mrac.z.e,0.035692167
0.0656,A,mrac.z.u_ad,0.01267313
0.0656,A,status.arm,1
0.0656,A,status.flymode,1
0.0656,A,status.rc_authority,0
0.0656,A,status.sbus_lost,0
0.0656,A,status.twc_arrived,0
0.0656,A,status.twc_execute,0
0.0657,B,mrac.pitch.theta_0,2.4368601e-06
0.0657,B,mrac.pitch.theta_1,0.0025543531
0.0657,B,mrac.pitch.theta_2,0.00048568536
0.0657,B,mrac.pitch.theta_3,0.0063865762
0.0657,B,mrac.pitch.theta_4,0.14292152
0.0657,B,mrac.pitch.theta_5,0.14001919
0.0657,B,mrac.pitch.u_nom,0.03134745
0.0657,B,mrac.pitch.xm,-0.13661352
0.0657,B,mrac.roll.theta_0,0.14599144
0.0657,B,mrac.roll.theta_1,0.00049969624
0.0657,B,mrac.roll.theta_2,0.0097006904
0.0657,B,mrac.roll.theta_3,0.0031976968
0.0657,B,mrac.roll.theta_4,0.12791634
0.0657,B,mrac.roll.theta_5,0.080007605
0.0657,B,mrac.roll.u_nom,0.00081587571
0.0657,B,mrac.roll.xm,0.070793711
0.0657,B,mrac.yaw.theta_0,5.6598445e-42
0.0657,B,mrac.yaw.theta_1,0.0081136264
0.0657,B,mrac.yaw.theta_2,0.0014666995
0.0657,B,mrac.yaw.theta_3,0
0.0657,B,mrac.yaw.theta_4,0.11124972
0.0657,B,mrac.yaw.theta_5,0.088389255
0.0657,B,mrac.yaw.u_nom,-0.055086318
