t_s,frame,key,value
0.0795,A,mrac.pitch.e,0.12906116
0.0795,A,mrac.pitch.u_ad,-0.033188123
0.0795,A,mrac.roll.e,0.11059642
0.0795,A,mrac.roll.u_ad,0.012909388
0.0795,A,mrac.yaw.e,0.11032905
0.0795,A,mrac.yaw.u_ad,-0.0075268629
0.0795,A,mrac.z.e,0.099300571
0.0795,A,mrac.z.u_ad,-0.057402782
0.0795,A,status.arm,1
0.0795,A,status.flymode,1
0.0795,A,status.rc_authority,0
0.0795,A,status.sbus_lost,0
0.0795,A,status.twc_arrived,0
0.0795,A,status.twc_execute,1
0.2976,A,mrac.pitch.e,0.018185645
0.2976,A,mrac.pitch.u_ad,-0.014778524
0.2976,A,mrac.roll.e,-0.16137208
0.2976,A,mrac.roll.u_ad,0.033341229
0.2976,A,mrac.yaw.e,-0.0028223284
0.2976,A,mrac.yaw.u_ad,-0.0030995838
0.2976,A,mrac.z.e,0.22101793
0.2976,A,mrac.z.u_ad,-0.10388613
0.2976,A,status.arm,1
0.2976,A,status.flymode,1
0.2976,A,status.rc_authority,1
0.2976,A,status.sbus_lost,0
0.2976,A,status.twc_arrived,0
0.2976,A,status.twc_execute,1
0.4962,A,mrac.pitch.e,-0.064418472
0.4962,A,mrac.pitch.u_ad,-0.0053025335
0.4962,A,mrac.roll.e,-0.15236427
0.4962,A,mrac.roll.u_ad,0.025498085
0.4962,A,mrac.yaw.e,0.026031593
0.4962,A,mrac.yaw.u_ad,-0.003027038
0.4962,A,mrac.z.e,-0.063608348
0.4962,A,mrac.z.u_ad,0.0013040677
0.4962,A,status.arm,1
0.4962,A,status.flymode,1
0.4962,A,status.rc_authority,1
0.4962,A,status.sbus_lost,0
0.4962,A,status.twc_arrived,0
0.4962,A,status.twc_execute,1
0.7017,A,mrac.pitch.e,0.25506154
0.7017,A,mrac.pitch.u_ad,-0.035554271
0.7017,A,mrac.roll.e,-0.21261451
0.7017,A,mrac.roll.u_ad,0.031755302
0.7017,A,mrac.yaw.e,0.087381981
0.7017,A,mrac.yaw.u_ad,-0.0086022634
0.7017,A,mrac.z.e,0.094808035
0.7017,A,mrac.z.u_ad,-0.055829611
0.7017,A,status.arm,1
0.7017,A,status.flymode,1
0.7017,A,status.rc_authority,1
0.7017,A,status.sbus_lost,0
0.7017,A,status.twc_arrived,0
0.7017,A,status.twc_execute,1
0.9125,A,mrac.pitch.e,0.0213046
0.9125,A,mrac.pitch.u_ad,-0.012217293
0.9125,A,mrac.roll.e,0.055508904
0.9125,A,mrac.roll.u_ad,0.016695758
