t_s,frame,key,value
0.2131,A,mrac.pitch.e,0.024572069
0.2131,A,mrac.pitch.u_ad,0.0023822363
0.2131,A,mrac.roll.e,-0.054507274
0.2131,A,mrac.roll.u_ad,0.14846174
0.2131,A,mrac.yaw.e,-0.098858476
0.2131,A,mrac.yaw.u_ad,0.08426176
0.2131,A,mrac.z.e,2.6611536e-07
0.2131,A,mrac.z.u_ad,-1.4179879e-09
0.2131,A,status.arm,1
0.2131,A,status.flymode,1
0.2131,A,status.of_hold,0
0.2131,A,status.rc_authority,0
0.2131,A,status.sbus_lost,0
0.2131,A,status.twc_arrived,0
0.2131,A,status.twc_execute,0
0.2131,B,mrac.pitch.theta_0,0.0023925807
0.2131,B,mrac.pitch.theta_1,0
0.2131,B,mrac.pitch.theta_2,6.1327256e-07
0.2131,B,mrac.pitch.theta_3,1.0241099e-06
0.2131,B,mrac.pitch.theta_4,0.00022518159
0.2131,B,mrac.pitch.theta_5,0.00026166724
0.2131,B,mrac.pitch.u_nom,-0.0063575115
0.2131,B,mrac.pitch.xm,-0.01645459
0.2131,B,mrac.roll.theta_0,0.14825961
0.2131,B,mrac.roll.theta_1,9.9751778e-05
0.2131,B,mrac.roll.theta_2,1.7957676e-05
0.2131,B,mrac.roll.theta_3,7.107511e-06
0.2131,B,mrac.roll.theta_4,0.0014426102
0.2131,B,mrac.roll.theta_5,0.0037914191
0.2131,B,mrac.roll.u_nom,0.0069660987
0.2131,B,mrac.roll.xm,0.051090505
0.2131,B,mrac.yaw.theta_0,0.083761394
0.2131,B,mrac.yaw.theta_1,3.9460836e-05
0.2131,B,mrac.yaw.theta_2,7.9033825e-06
0.2131,B,mrac.yaw.theta_3,0
0.2131,B,mrac.yaw.theta_4,0.00052630965
0.2131,B,mrac.yaw.theta_5,0.0021932328
0.2131,B,mrac.yaw.u_nom,0.015670866
0.2131,B,mrac.yaw.xm,0.079371057
0.2131,B,mrac.z.theta_0,0
0.2131,B,mrac.z.theta_1,0
0.2131,B,mrac.z.theta_2,0
0.2131,B,mrac.z.theta_3,0
0.2131,B,mrac.z.theta_4,0.0014435711
0.2131,B,mrac.z.theta_5,0
0.2131,B,mrac.z.u_nom,-9.1557229e-07
0.2131,B,mrac.z.xm,0
0.2131,B,path.active_path_mode,0
0.2131,B,path.circle_theta,0
0.2131,B,path.sinusoid_t_elapsed,0
0.2131,B,path.twc_arrived,0
0.2131,B,path.twc_target_x,0
0.2131,B,path.twc_target_y,0
0.2131,B,path.twc_target_z,0
0.2131,B,pid.gyrox.Des,2.927269
0.2131,B,pid.gyrox.FB,-1.1188517
0.2131,B,pid.gyrox.U,8.1503353
0.2131,B,pid.gyroy.Des,-0.94277823
0.2131,B,pid.gyroy.FB,0.28468445
0.2131,B,pid.gyroy.U,-7.4382887
0.2131,B,pid.gyroz.Des,4.5476246
0.2131,B,pid.gyroz.FB,1.1368968
0.2131,B,pid.gyroz.U,29.335859
0.2131,B,pid.locx.Des,0
0.2131,B,pid.locx.FB,0
0.2131,B,pid.locx.U,2
0.2131,B,pid.locxs.Des,2
0.2131,B,pid.locxs.FB,0
0.2131,B,pid.locxs.U,6
0.2131,B,pid.locy.Des,-0
0.2131,B,pid.locy.FB,-0
0.2131,B,pid.locy.U,2
0.2131,B,pid.locys.Des,2
0.2131,B,pid.locys.FB,0
0.2131,B,pid.locys.U,6
0.2131,B,pid.pitch.Des,0.81351078
0.2131,B,pid.pitch.FB,1.1208856
0.2131,B,pid.pitch.U,-0.94277823
0.2131,B,pid.roll.Des,0
0.2131,B,pid.roll.FB,-0.93954688
0.2131,B,pid.roll.U,2.927269
0.2131,B,pid.yaw.Des,0.56390917
0.2131,B,pid.yaw.FB,0.13930503
0.2131,B,pid.yaw.U,4.5476246
0.2131,B,pid.z_pos.Des,0.049985051
0.2131,B,pid.z_pos.FB,0.049985051
0.2131,B,pid.z_pos.U,0
0.2131,B,pid.z_rate.Des,0
0.2131,B,pid.z_rate.FB,1.1632551e-06
0.2131,B,pid.z_rate.U,-0.00020325705
0.2131,B,status.vbat,16.569832
0.4295,A,mrac.pitch.e,0.0037778728
0.4295,A,mrac.pitch.u_ad,0.0025644863
0.4295,A,mrac.roll.e,-0.074925832
0.4295,A,mrac.roll.u_ad,0.14846611
0.4295,A,mrac.yaw.e,-0.059368663
0.4295,A,mrac.yaw.u_ad,0.086475573
0.4295,A,mrac.z.e,-1.0038847e-07
0.4295,A,mrac.z.u_ad,3.8954333e-09
0.4295,A,status.arm,1
0.4295,A,status.flymode,1
0.4295,A,status.of_hold,0
0.4295,A,status.rc_authority,0
0.4295,A,status.sbus_lost,0
0.4295,A,status.twc_arrived,0
0.4295,A,status.twc_execute,0
0.4295,B,mrac.pitch.theta_0,0.0025698091
0.4295,B,mrac.pitch.theta_1,0
0.4295,B,mrac.pitch.theta_2,6.6858468e-07
0.4295,B,mrac.pitch.theta_3,1.0398745e-06
0.4295,B,mrac.pitch.theta_4,0.00022786653
0.4295,B,mrac.pitch.theta_5,0.00026269851
0.4295,B,mrac.pitch.u_nom,-0.010072505
0.4295,B,mrac.pitch.xm,-0.018450463
0.4295,B,mrac.roll.theta_0,0.14824775
0.4295,B,mrac.roll.theta_1,9.9561432e-05
0.4295,B,mrac.roll.theta_2,1.805389e-05
0.4295,B,mrac.roll.theta_3,7.2101993e-06
0.4295,B,mrac.roll.theta_4,0.0014525881
0.4295,B,mrac.roll.theta_5,0.0038134791
0.4295,B,mrac.roll.u_nom,0.0002289071
0.4295,B,mrac.roll.xm,0.048935305
0.4295,B,mrac.yaw.theta_0,0.086313441
0.4295,B,mrac.yaw.theta_1,4.1333966e-05
0.4295,B,mrac.yaw.theta_2,8.1493135e-06
0.4295,B,mrac.yaw.theta_3,0
0.4295,B,mrac.yaw.theta_4,0.00055217004
0.4295,B,mrac.yaw.theta_5,0.0022797915
0.4295,B,mrac.yaw.u_nom,0.030211456
0.4295,B,mrac.yaw.xm,0.085269324
0.4295,B,mrac.z.theta_0,0
0.4295,B,mrac.z.theta_1,0
0.4295,B,mrac.z.theta_2,0
0.4295,B,mrac.z.theta_3,0
0.4295,B,mrac.z.theta_4,0.0014435711
0.4295,B,mrac.z.theta_5,0
0.4295,B,mrac.z.u_nom,2.1232029e-06
