t_s,frame,key,value
0.0798,A,mrac.pitch.e,0.14663327
0.0798,A,mrac.pitch.u_ad,-0.032557033
0.0798,A,mrac.roll.e,-0.02217526
0.0798,A,mrac.roll.u_ad,0.15264586
0.0798,A,mrac.yaw.e,0.016075768
0.0798,A,mrac.yaw.u_ad,-0.0081962524
0.0798,A,mrac.z.e,0.083731323
0.0798,A,mrac.z.u_ad,-0.046353482
0.0798,A,status.arm,1
0.0798,A,status.flymode,1
0.0798,A,status.rc_authority,1
0.0798,A,status.sbus_lost,0
0.0798,A,status.twc_arrived,0
0.0798,A,status.twc_execute,1
0.0798,B,mrac.pitch.theta_0,2.9529847e-09
0.0798,B,mrac.pitch.theta_1,0.0041238242
0.0798,B,mrac.pitch.theta_2,0.00065078406
0.0798,B,mrac.pitch.theta_3,0.0062467344
0.0798,B,mrac.pitch.theta_4,0.13830674
0.0798,B,mrac.pitch.theta_5,0.14409946
0.0798,B,mrac.pitch.u_nom,-0.091311082
0.0798,B,mrac.pitch.xm,-0.17880888
0.0798,B,mrac.roll.theta_0,0.14510655
0.0798,B,mrac.roll.theta_1,0.0011349503
0.0798,B,mrac.roll.theta_2,0.0064648474
0.0798,B,mrac.roll.theta_3,0.0058499812
0.0798,B,mrac.roll.theta_4,0.14805421
0.0798,B,mrac.roll.theta_5,0.14006226
0.0798,B,mrac.roll.u_nom,-0.020068524
0.0798,B,mrac.roll.xm,0.042736132
0.0798,B,mrac.yaw.theta_0,3.9708251e-05
0.0798,B,mrac.yaw.theta_1,0.0016748537
0.0798,B,mrac.yaw.theta_2,0.0034089787
0.0798,B,mrac.yaw.theta_3,0
0.0798,B,mrac.yaw.theta_4,0.040796388
0.0798,B,mrac.yaw.theta_5,0.085251369
0.0798,B,mrac.yaw.u_nom,-0.024613885
0.0798,B,mrac.yaw.xm,-0.087828562
0.0798,B,mrac.z.theta_0,0.0099925548
0.0798,B,mrac.z.theta_1,0.0013615323
0.0798,B,mrac.z.theta_2,0.005597353
0.0798,B,mrac.z.theta_3,0
0.0798,B,mrac.z.theta_4,0.1944261
0.0798,B,mrac.z.theta_5,0.18507564
0.0798,B,mrac.z.u_nom,-0.20981096
0.0798,B,mrac.z.xm,-0.084769301
0.0798,B,path.active_path_mode,1
0.0798,B,path.circle_theta,0
0.0798,B,path.sinusoid_t_elapsed,0
0.0798,B,path.twc_arrived,0
0.0798,B,path.twc_target_x,1.4901161e-06
0.0798,B,path.twc_target_y,10
0.0798,B,path.twc_target_z,0.60000002
0.0798,B,pid.gyrox.Des,2.4485989
0.0798,B,pid.gyrox.FB,-0.98471373
0.0798,B,pid.gyrox.U,-23.480173
0.0798,B,pid.gyroy.Des,-10.24499
0.0798,B,pid.gyroy.FB,5.1557846
0.0798,B,pid.gyroy.U,-106.83397
0.0798,B,pid.gyroz.Des,-5.0322037
0.0798,B,pid.gyroz.FB,0.4803828
0.0798,B,pid.gyroz.U,-46.077194
0.0798,B,pid.locx.Des,1.4901161e-06
0.0798,B,pid.locx.FB,15.086108
0.0798,B,pid.locx.U,-13.860412
0.0798,B,pid.locxs.Des,-13.860412
0.0798,B,pid.locxs.FB,-5.2115917
0.0798,B,pid.locxs.U,-25.701517
0.0798,B,pid.locy.Des,10
0.0798,B,pid.locy.FB,27.176243
0.0798,B,pid.locy.U,-15.866452
0.0798,B,pid.locys.Des,-15.866452
0.0798,B,pid.locys.FB,3.1367679
0.0798,B,pid.locys.U,-57.168915
0.0798,B,pid.pitch.Des,-3.5088675
0.0798,B,pid.pitch.FB,-0.079643302
0.0798,B,pid.pitch.U,-10.24499
0.0798,B,pid.roll.Des,-1.0276079
0.0798,B,pid.roll.FB,-1.7915865
0.0798,B,pid.roll.U,2.4485989
0.0798,B,pid.yaw.Des,40
0.0798,B,pid.yaw.FB,40.505367
0.0798,B,pid.yaw.U,-5.0322037
0.0798,B,pid.z_pos.Des,0.60000002
0.0798,B,pid.z_pos.FB,0.59970605
0.0798,B,pid.z_pos.U,-0.084769301
0.0798,B,pid.z_rate.Des,-0.084769301
0.0798,B,pid.z_rate.FB,-0.00094921613
