t_s,frame,key,value
0.0585,ID,id.arm,1
0.0585,ID,id.mode,1
0.0585,ID,id.pitch.r,-0.0054744557
0.0585,ID,id.pitch.u_ad,0.00044582924
0.0585,ID,id.pitch.u_nom,-0.016359773
0.0585,ID,id.pitch.x,0.054973826
0.0585,ID,id.pitch.xm,-0.0054744557
0.0585,ID,id.roll.r,0.18587095
0.0585,ID,id.roll.u_ad,0.15781771
0.0585,ID,id.roll.u_nom,0.12559262
0.0585,ID,id.roll.x,-0.026824903
0.0585,ID,id.roll.xm,0.18587095
0.0585,ID,id.sample_counter,209
0.0585,ID,id.sysid_state,1
0.0585,ID,id.vbat,0
0.0585,ID,id.yaw.r,-0.11872874
0.0585,ID,id.yaw.u_ad,-0.0062150587
0.0585,ID,id.yaw.u_nom,-0.021985453
0.0585,ID,id.yaw.x,-0.033257786
0.0585,ID,id.yaw.xm,-0.11872874
0.0585,ID,id.z.r,0.083449833
0.0585,ID,id.z.u_ad,0.65213245
0.0585,ID,id.z.u_nom,0.21369205
0.0585,ID,id.z.x,-0.018608699
0.0585,ID,id.z.xm,0.083449833
0.0653,A,mrac.pitch.e,0.052405611
0.0653,A,mrac.pitch.u_ad,-0.03203455
0.0653,A,mrac.roll.e,-0.15494034
0.0653,A,mrac.roll.u_ad,0.1569387
0.0653,A,mrac.yaw.e,0.14553335
0.0653,A,mrac.yaw.u_ad,-0.0056122229
0.0653,A,mrac.z.e,-0.13639829
0.0653,A,mrac.z.u_ad,0.65154296
0.0653,A,status.arm,1
0.0653,A,status.flymode,1
0.0653,A,status.rc_authority,0
0.0653,A,status.sbus_lost,0
0.0653,A,status.twc_arrived,0
0.0653,A,status.twc_execute,0
0.0653,B,mrac.pitch.theta_0,9.1096346e-25
0.0653,B,mrac.pitch.theta_1,0.0043900576
0.0653,B,mrac.pitch.theta_2,0.00039052742
0.0653,B,mrac.pitch.theta_3,0.00076791376
0.0653,B,mrac.pitch.theta_4,0.05256496
0.0653,B,mrac.pitch.theta_5,0.14142013
0.0653,B,mrac.pitch.u_nom,-0.076234512
0.0653,B,mrac.pitch.xm,-0.21348412
0.0653,B,mrac.roll.theta_0,0.14831175
0.0653,B,mrac.roll.theta_1,0.0016315561
0.0653,B,mrac.roll.theta_2,0.0034727852
0.0653,B,mrac.roll.theta_3,0.0002785284
0.0653,B,mrac.roll.theta_4,0.033332087
0.0653,B,mrac.roll.theta_5,0.039887998
0.0653,B,mrac.roll.u_nom,-0.052652057
0.0653,B,mrac.roll.xm,0.18068948
0.0653,B,mrac.yaw.theta_0,0.00027064836
0.0653,B,mrac.yaw.theta_1,0.0014738701
0.0653,B,mrac.yaw.theta_2,2.3952616e-05
0.0653,B,mrac.yaw.theta_3,0
0.0653,B,mrac.yaw.theta_4,0.014937497
0.0653,B,mrac.yaw.theta_5,0.053855266
0.0653,B,mrac.yaw.u_nom,-0.051006522
0.0653,B,mrac.yaw.xm,-0.10599887
0.0653,B,mrac.z.theta_0,0.58554208
0.0653,B,mrac.z.theta_1,0.0033673737
0.0653,B,mrac.z.theta_2,0.0064274729
0.0653,B,mrac.z.theta_3,0
0.0653,B,mrac.z.theta_4,0.19729561
0.0653,B,mrac.z.theta_5,0.18995114
0.0653,B,mrac.z.u_nom,0.32502872
0.0653,B,mrac.z.xm,0.083512075
0.0653,B,path.active_path_mode,0
0.0653,B,path.circle_theta,0
0.0653,B,path.sinusoid_t_elapsed,0
0.0653,B,path.twc_arrived,0
0.0653,B,path.twc_target_x,0
0.0653,B,path.twc_target_y,0
0.0653,B,path.twc_target_z,0
0.0653,B,pid.gyrox.Des,10.35274
0.0653,B,pid.gyrox.FB,7.5327945
0.0653,B,pid.gyrox.U,-61.602905
0.0653,B,pid.gyroy.Des,-12.231734
0.0653,B,pid.gyroy.FB,-0.80288416
0.0653,B,pid.gyroy.U,-89.194382
0.0653,B,pid.gyroz.Des,-6.0732856
0.0653,B,pid.gyroz.FB,5.6084971
0.0653,B,pid.gyroz.U,-95.484207
0.0653,B,pid.locx.Des,19.198217
0.0653,B,pid.locx.FB,17.505693
0.0653,B,pid.locx.U,2.8339081
0.0653,B,pid.locxs.Des,2.8339081
0.0653,B,pid.locxs.FB,13.003392
0.0653,B,pid.locxs.U,-31.144979
0.0653,B,pid.locy.Des,17.858948
0.0653,B,pid.locy.FB,47.054852
0.0653,B,pid.locy.U,-25.476261
0.0653,B,pid.locys.Des,-25.476261
0.0653,B,pid.locys.FB,2.9852612
0.0653,B,pid.locys.U,-85.474358
0.0653,B,pid.pitch.Des,-4.9811172
0.0653,B,pid.pitch.FB,-0.85190886
0.0653,B,pid.pitch.U,-12.231734
0.0653,B,pid.roll.Des,1.8131919
0.0653,B,pid.roll.FB,-1.7145113
0.0653,B,pid.roll.U,10.35274
0.0653,B,pid.yaw.Des,-0.61393034
0.0653,B,pid.yaw.FB,0.064950556
0.0653,B,pid.yaw.U,-6.0732856
0.0653,B,pid.z_pos.Des,1.1495126
0.0653,B,pid.z_pos.FB,1.149358
0.0653,B,pid.z_pos.U,0.083512075
0.0653,B,pid.z_rate.Des,0.083512075
0.0653,B,pid.z_rate.FB,-0.080338284
0.0653,B,pid.z_rate.U,72.156372
0.0653,B,status.vbat,0
0.0734,ID,id.arm,1
0.0734,ID,id.mode,1
0.0734,ID,id.pitch.r,-0.0036978028
0.0734,ID,id.pitch.u_ad,0.00094704726
0.0734,ID,id.pitch.u_nom,0.034162931
0.0734,ID,id.pitch.x,0.053682189
0.0734,ID,id.pitch.xm,-0.0036978028
0.0734,ID,id.roll.r,9.7314223e-06
0.0734,ID,id.roll.u_ad,0.15348038
0.0734,ID,id.roll.u_nom,-0.12308634
0.0734,ID,id.roll.x,0.15590641
0.0734,ID,id.roll.xm,9.7314223e-06
0.0734,ID,id.sample_counter,210
0.0734,ID,id.sysid_state,1
0.0734,ID,id.vbat,0
0.0734,ID,id.yaw.r,-0.11578127
0.0734,ID,id.yaw.u_ad,-0.006287497
0.0734,ID,id.yaw.u_nom,-0.03365393
0.0734,ID,id.yaw.x,0.017135998
0.0734,ID,id.yaw.xm,-0.11578127
0.0734,ID,id.z.r,0.083422557
0.0734,ID,id.z.u_ad,0.65149498
0.0734,ID,id.z.u_nom,0.20430206
0.0734,ID,id.z.x,-0.013212785
0.0734,ID,id.z.xm,0.083422557
0.0896,ID,id.arm,1
0.0896,ID,id.mode,1
0.0896,ID,id.pitch.r,0.0088843126
0.0896,ID,id.pitch.u_ad,0.0017453816
0.0896,ID,id.pitch.u_nom,-0.17216329
0.0896,ID,id.pitch.x,0.36107737
0.0896,ID,id.pitch.xm,0.0088843126
0.0896,ID,id.roll.r,7.7606761e-05
0.0896,ID,id.roll.u_ad,0.15107661
0.0896,ID,id.roll.u_nom,-0.0058274586
0.0896,ID,id.roll.x,0.059638429
0.0896,ID,id.roll.xm,7.7606761e-05
0.0896,ID,id.sample_counter,211
0.0896,ID,id.sysid_state,1
0.0896,ID,id.vbat,0
0.0896,ID,id.yaw.r,-0.1157002
0.0896,ID,id.yaw.u_ad,-0.0063433801
0.0896,ID,id.yaw.u_nom,-0.034251574
0.0896,ID,id.yaw.x,0.019783212
0.0896,ID,id.yaw.xm,-0.1157002
0.0896,ID,id.z.r,0.083369978
0.0896,ID,id.z.u_ad,0.65085298
0.0896,ID,id.z.u_nom,0.19482693
0.0896,ID,id.z.x,-0.0077039814
0.0896,ID,id.z.xm,0.083369978
0.1065,ID,id.arm,1
0.1065,ID,id.mode,1
0.1065,ID,id.pitch.r,-0.023634728
0.1065,ID,id.pitch.u_ad,-0.0010642811
0.1065,ID,id.pitch.u_nom,-0.12734704
0.1065,ID,id.pitch.x,0.34862974
0.1065,ID,id.pitch.xm,-0.023634728
0.1065,ID,id.roll.r,0.00026057515
0.1065,ID,id.roll.u_ad,0.14981332
0.1065,ID,id.roll.u_nom,0.11344475
0.1065,ID,id.roll.x,-0.11169823
0.1065,ID,id.roll.xm,0.00026057515
0.1065,ID,id.sample_counter,212
0.1065,ID,id.sysid_state,1
0.1065,ID,id.vbat,0
0.1065,ID,id.yaw.r,-0.11901525
0.1065,ID,id.yaw.u_ad,-0.0064474843
0.1065,ID,id.yaw.u_nom,-0.048953407
0.1065,ID,id.yaw.x,0.076515913
0.1065,ID,id.yaw.xm,-0.11901525
0.1065,ID,id.z.r,0.083303124
0.1065,ID,id.z.u_ad,0.65033865
0.1065,ID,id.z.u_nom,0.18956296
0.1065,ID,id.z.x,-0.0045596021
0.1065,ID,id.z.xm,0.083303124
0.1305,ID,id.arm,1
0.1305,ID,id.mode,1
0.1305,ID,id.pitch.r,-0.041554537
0.1305,ID,id.pitch.u_ad,-0.0039531812
0.1305,ID,id.pitch.u_nom,-0.20198646
0.1305,ID,id.pitch.x,0.43243849
0.1305,ID,id.pitch.xm,-0.041554537
0.1305,ID,id.roll.r,0.00077739073
0.1305,ID,id.roll.u_ad,0.14815138
0.1305,ID,id.roll.u_nom,0.035858683
0.1305,ID,id.roll.x,-0.042570632
0.1305,ID,id.roll.xm,0.00077739073
0.1305,ID,id.sample_counter,213
0.1305,ID,id.sysid_state,1
0.1305,ID,id.vbat,0
0.1305,ID,id.yaw.r,-0.1209039
0.1305,ID,id.yaw.u_ad,-0.0065826075
0.1305,ID,id.yaw.u_nom,-0.036638014
0.1305,ID,id.yaw.x,0.024346665
0.1305,ID,id.yaw.xm,-0.1209039
0.1305,ID,id.z.r,0.083272293
0.1305,ID,id.z.u_ad,0.6500414
0.1305,ID,id.z.u_nom,0.1859795
0.1305,ID,id.z.x,-0.0022260405
0.1305,ID,id.z.xm,0.083272293
0.1398,ID,id.arm,1
0.1398,ID,id.mode,1
0.1398,ID,id.pitch.r,-0.061652873
0.1398,ID,id.pitch.u_ad,-0.0063452329
0.1398,ID,id.pitch.u_nom,-0.18762417
0.1398,ID,id.pitch.x,0.39406019
0.1398,ID,id.pitch.xm,-0.061652873
0.1398,ID,id.roll.r,0.0014348631
0.1398,ID,id.roll.u_ad,0.14809515
