t_s,frame,key,value
0.0296,ID,id.arm,1
0.0296,ID,id.axis,2
0.0296,ID,id.dither,-0
0.0296,ID,id.mode,1
0.0296,ID,id.sample_counter,25802
0.0296,ID,id.sysid_state,3
0.0296,ID,id.vbat,0
0.0296,ID,id.yaw.r,-0.043163538
0.0296,ID,id.yaw.u_ad,0.00027127113
0.0296,ID,id.yaw.u_nom,-0.0027798477
0.0296,ID,id.yaw.x,-0.036202963
0.0296,ID,id.yaw.xm,-0.043163538
0.0333,ID,id.arm,1
0.0333,ID,id.axis,2
0.0333,ID,id.dither,0
0.0333,ID,id.mode,1
0.0333,ID,id.sample_counter,25803
0.0333,ID,id.sysid_state,0
0.0333,ID,id.vbat,0
0.0333,ID,id.yaw.r,-0.18531258
0.0333,ID,id.yaw.u_ad,-0.021582838
0.0333,ID,id.yaw.u_nom,-0.044300877
0.0333,ID,id.yaw.x,-0.0089247618
0.0333,ID,id.yaw.xm,-0.18531258
0.1120,ID,id.arm,1
0.1120,ID,id.axis,2
0.1120,ID,id.dither,-0.00027437916
0.1120,ID,id.mode,1
0.1120,ID,id.sample_counter,25804
0.1120,ID,id.sysid_state,1
0.1120,ID,id.vbat,0
0.1120,ID,id.yaw.r,-0.15063606
0.1120,ID,id.yaw.u_ad,-0.018226616
0.1120,ID,id.yaw.u_nom,-0.034153882
0.1120,ID,id.yaw.x,-0.0155393
0.1120,ID,id.yaw.xm,-0.15063606
0.1170,ID,id.arm,1
0.1170,ID,id.axis,2
0.1170,ID,id.dither,-0.0009906576
0.1170,ID,id.mode,1
0.1170,ID,id.sample_counter,25805
0.1170,ID,id.sysid_state,1
0.1170,ID,id.vbat,0
0.1170,ID,id.yaw.r,-0.15055004
0.1170,ID,id.yaw.u_ad,-0.018136272
0.1170,ID,id.yaw.u_nom,-0.039118666
0.1170,ID,id.yaw.x,0.0047994573
0.1170,ID,id.yaw.xm,-0.15055004
0.1219,ID,id.arm,1
0.1219,ID,id.axis,2
0.1219,ID,id.dither,-0.0019768272
0.1219,ID,id.mode,1
0.1219,ID,id.sample_counter,25806
0.1219,ID,id.sysid_state,1
0.1219,ID,id.vbat,0
0.1219,ID,id.yaw.r,-0.14987756
0.1219,ID,id.yaw.u_ad,-0.018003145
0.1219,ID,id.yaw.u_nom,-0.030994499
0.1219,ID,id.yaw.x,-0.027574498
0.1219,ID,id.yaw.xm,-0.14987756
0.1269,ID,id.arm,1
0.1269,ID,id.axis,2
0.1269,ID,id.dither,-0.0030495657
0.1269,ID,id.mode,1
0.1269,ID,id.sample_counter,25807
0.1269,ID,id.sysid_state,1
0.1269,ID,id.vbat,0
0.1269,ID,id.yaw.r,-0.14906213
0.1269,ID,id.yaw.u_ad,-0.017893609
0.1269,ID,id.yaw.u_nom,-0.034306396
0.1269,ID,id.yaw.x,-0.013349186
0.1269,ID,id.yaw.xm,-0.14906213
0.1327,ID,id.arm,1
0.1327,ID,id.axis,2
0.1327,ID,id.dither,-0.0040197559
0.1327,ID,id.mode,1
0.1327,ID,id.sample_counter,25808
0.1327,ID,id.sysid_state,1
0.1327,ID,id.vbat,0
0.1327,ID,id.yaw.r,-0.14812107
0.1327,ID,id.yaw.u_ad,-0.017750641
0.1327,ID,id.yaw.u_nom,-0.028016454
0.1327,ID,id.yaw.x,-0.037999205
0.1327,ID,id.yaw.xm,-0.14812107
0.1369,ID,id.arm,1
0.1369,ID,id.axis,2
0.1369,ID,id.dither,-0.0046957778
0.1369,ID,id.mode,1
0.1369,ID,id.sample_counter,25809
0.1369,ID,id.sysid_state,1
0.1369,ID,id.vbat,0
0.1369,ID,id.yaw.r,-0.14723665
0.1369,ID,id.yaw.u_ad,-0.017667238
0.1369,ID,id.yaw.u_nom,-0.037770882
0.1369,ID,id.yaw.x,0.0025598458
0.1369,ID,id.yaw.xm,-0.14723665
0.1417,ID,id.arm,1
0.1417,ID,id.axis,2
0.1417,ID,id.dither,-0.0048907297
0.1417,ID,id.mode,1
0.1417,ID,id.sample_counter,25810
0.1417,ID,id.sysid_state,1
0.1417,ID,id.vbat,0
