t_s,frame,key,value
0.0133,A,mrac.pitch.e,0.2215023
0.0133,A,mrac.pitch.u_ad,-0.026451169
0.0133,A,mrac.roll.e,0.019706601
0.0133,A,mrac.roll.u_ad,0.025026137
0.0133,A,mrac.yaw.e,0.12440124
0.0133,A,mrac.yaw.u_ad,-0.0084418971
0.0133,A,mrac.z.e,0.22764198
0.0133,A,mrac.z.u_ad,-0.12558016
0.0133,A,status.arm,1
0.0133,A,status.flymode,1
0.0133,A,status.rc_authority,0
0.0133,A,status.sbus_lost,0
0.0133,A,status.twc_arrived,0
0.0133,A,status.twc_execute,1
0.0133,B,mrac.pitch.theta_0,0.0041198772
0.0133,B,mrac.pitch.theta_1,0.00018371829
0.0133,B,mrac.pitch.theta_2,0.0018229007
0.0133,B,mrac.pitch.theta_3,0.0014846891
0.0133,B,mrac.pitch.theta_4,0.1143958
0.0133,B,mrac.pitch.theta_5,0.13577993
0.0133,B,mrac.pitch.u_nom,-0.12110993
0.0133,B,mrac.pitch.xm,-0.091255434
0.0133,B,mrac.roll.theta_0,0.026541401
0.0133,B,mrac.roll.theta_1,6.8700378e-05
0.0133,B,mrac.roll.theta_2,0.0028153462
0.0133,B,mrac.roll.theta_3,0.0012979904
0.0133,B,mrac.roll.theta_4,0.058433689
0.0133,B,mrac.roll.theta_5,0.065941282
0.0133,B,mrac.roll.u_nom,-0.0095835254
0.0133,B,mrac.roll.xm,0.0047434373
0.0133,B,mrac.yaw.theta_0,8.2928227e-06
0.0133,B,mrac.yaw.theta_1,0.0012737765
0.0133,B,mrac.yaw.theta_2,0.00069769798
0.0133,B,mrac.yaw.theta_3,0
0.0133,B,mrac.yaw.theta_4,0.043558598
0.0133,B,mrac.yaw.theta_5,0.087831631
0.0133,B,mrac.yaw.u_nom,-0.030502124
0.0133,B,mrac.yaw.xm,-0.078114495
0.0133,B,mrac.z.theta_0,3.1185792e-08
0.0133,B,mrac.z.theta_1,0.0066310777
0.0133,B,mrac.z.theta_2,0.00099353225
0.0133,B,mrac.z.theta_3,0
0.0133,B,mrac.z.theta_4,0.19891891
0.0133,B,mrac.z.theta_5,0.1968918
0.0133,B,mrac.z.u_nom,-0.72443879
0.0133,B,mrac.z.xm,-0.17866266
0.0133,B,path.active_path_mode,1
0.0133,B,path.circle_theta,0
0.0133,B,path.sinusoid_t_elapsed,30.002968
0.0133,B,path.twc_arrived,0
0.0133,B,path.twc_target_x,-0.73775572
0.0133,B,path.twc_target_y,-0.2750487
0.0133,B,path.twc_target_z,0.5
0.0133,B,pid.gyrox.Des,0.27177882
0.0133,B,pid.gyrox.FB,4.3319302
