t_s,frame,key,value
0.0041,ID,id.arm,1
0.0041,ID,id.axis,2
0.0041,ID,id.dither,-0
0.0041,ID,id.mode,1
0.0041,ID,id.sample_counter,17201
0.0041,ID,id.sysid_state,3
0.0041,ID,id.vbat,0
0.0041,ID,id.yaw.r,-0.099452138
0.0041,ID,id.yaw.u_ad,-0.0089518521
0.0041,ID,id.yaw.u_nom,-0.020691682
0.0041,ID,id.yaw.x,-0.019159546
0.0041,ID,id.yaw.xm,-0.099452138
0.0949,ID,id.arm,1
0.0949,ID,id.axis,2
0.0949,ID,id.dither,0
0.0949,ID,id.mode,1
0.0949,ID,id.sample_counter,17202
0.0949,ID,id.sysid_state,1
0.0949,ID,id.vbat,0
0.0949,ID,id.yaw.r,-0.073351361
0.0949,ID,id.yaw.u_ad,-0.0078392792
0.0949,ID,id.yaw.u_nom,-0.056568291
0.0949,ID,id.yaw.x,0.15317339
0.0949,ID,id.yaw.xm,-0.073351361
0.0996,ID,id.arm,1
0.0996,ID,id.axis,2
0.0996,ID,id.dither,-0.00014390842
0.0996,ID,id.mode,1
0.0996,ID,id.sample_counter,17203
0.0996,ID,id.sysid_state,1
0.0996,ID,id.vbat,0
0.0996,ID,id.yaw.r,-0.077461615
0.0996,ID,id.yaw.u_ad,-0.0081052082
0.0996,ID,id.yaw.u_nom,-0.04457362
0.0996,ID,id.yaw.x,0.10033874
0.0996,ID,id.yaw.xm,-0.077461615
0.1044,ID,id.arm,1
0.1044,ID,id.axis,2
0.1044,ID,id.dither,0.00050884287
0.1044,ID,id.mode,1
0.1044,ID,id.sample_counter,17204
0.1044,ID,id.sysid_state,1
0.1044,ID,id.vbat,0
0.1044,ID,id.yaw.r,-0.079620965
0.1044,ID,id.yaw.u_ad,-0.0083228284
0.1044,ID,id.yaw.u_nom,-0.039491083
0.1044,ID,id.yaw.x,0.077352203
0.1044,ID,id.yaw.xm,-0.079620965
0.1093,ID,id.arm,1
0.1093,ID,id.axis,2
0.1093,ID,id.dither,0.0029080922
0.1093,ID,id.mode,1
0.1093,ID,id.sample_counter,17205
0.1093,ID,id.sysid_state,1
0.1093,ID,id.vbat,0
0.1093,ID,id.yaw.r,-0.081713632
0.1093,ID,id.yaw.u_ad,-0.008496304
0.1093,ID,id.yaw.u_nom,-0.034412928
0.1093,ID,id.yaw.x,0.054519758
0.1093,ID,id.yaw.xm,-0.081713632
0.1146,ID,id.arm,1
0.1146,ID,id.axis,2
0.1146,ID,id.dither,0.0063942377
0.1146,ID,id.mode,1
0.1146,ID,id.sample_counter,17206
0.1146,ID,id.sysid_state,1
0.1146,ID,id.vbat,0
0.1146,ID,id.yaw.r,-0.082276419
0.1146,ID,id.yaw.u_ad,-0.0085523613
0.1146,ID,id.yaw.u_nom,-0.021518469
0.1146,ID,id.yaw.x,0.0013746886
