t_s,frame,key,value
0.1434,A,mrac.pitch.e,0.087719463
0.1434,A,mrac.pitch.u_ad,-0.017327562
0.1434,A,mrac.roll.e,-0.21344183
0.1434,A,mrac.roll.u_ad,0.052538589
0.1434,A,mrac.yaw.e,0.55602127
0.1434,A,mrac.yaw.u_ad,-0.10513423
0.1434,A,mrac.z.e,0.29885799
0.1434,A,mrac.z.u_ad,0.15835324
0.1434,A,status.arm,1
0.1434,A,status.flymode,1
0.1434,A,status.rc_authority,0
0.1434,A,status.sbus_lost,0
0.1434,A,status.twc_arrived,0
0.1434,A,status.twc_execute,0
0.1434,B,mrac.pitch.theta_0,0.00028328691
0.1434,B,mrac.pitch.theta_1,0.0010213994
0.1434,B,mrac.pitch.theta_2,0.0020699091
0.1434,B,mrac.pitch.theta_3,0.0065370644
0.1434,B,mrac.pitch.theta_4,0.18293376
0.1434,B,mrac.pitch.theta_5,0.14437057
0.1434,B,mrac.pitch.u_nom,-0.00046369276
0.1434,B,mrac.pitch.xm,-0.092050441
0.1434,B,mrac.roll.theta_0,0.025612749
0.1434,B,mrac.roll.theta_1,3.5223409e-05
0.1434,B,mrac.roll.theta_2,0.0073788301
0.1434,B,mrac.roll.theta_3,0.0025032884
0.1434,B,mrac.roll.theta_4,0.16914953
0.1434,B,mrac.roll.theta_5,0.13075031
0.1434,B,mrac.roll.u_nom,-0.10615127
0.1434,B,mrac.roll.xm,-0.0042045964
0.1434,B,mrac.yaw.theta_0,1.6120249e-11
0.1434,B,mrac.yaw.theta_1,0.0012700923
0.1434,B,mrac.yaw.theta_2,0.0010829312
0.1434,B,mrac.yaw.theta_3,0
0.1434,B,mrac.yaw.theta_4,0.11398956
0.1434,B,mrac.yaw.theta_5,0.084895335
0.1434,B,mrac.yaw.u_nom,-0.13354701
0.1434,B,mrac.yaw.xm,-1.0471979
0.1434,B,mrac.z.theta_0,0.31009221
0.1434,B,mrac.z.theta_1,1.2028916e-05
0.1434,B,mrac.z.theta_2,0.0027943545
0.1434,B,mrac.z.theta_3,0
0.1434,B,mrac.z.theta_4,0.19760996
0.1434,B,mrac.z.theta_5,0.13233824
0.1434,B,mrac.z.u_nom,-0.48217544
0.1434,B,mrac.z.xm,-0.30097839
0.1434,B,path.active_path_mode,2
0.1434,B,path.circle_theta,0
0.1434,B,path.sinusoid_t_elapsed,0.049999993
0.1434,B,path.twc_arrived,0
0.1434,B,path.twc_target_x,1.4901161e-06
0.1434,B,path.twc_target_y,0
0.1434,B,path.twc_target_z,0.5
0.1434,B,pid.gyrox.Des,-0.24090552
0.1434,B,pid.gyrox.FB,4.9459944
0.1434,B,pid.gyrox.U,-124.19698
0.1434,B,pid.gyroy.Des,-5.2740993
0.1434,B,pid.gyroy.FB,-1.1199446
0.1434,B,pid.gyroy.U,-0.54252052
0.1434,B,pid.gyroz.Des,-60
0.1434,B,pid.gyroz.FB,-5.7135344
0.1434,B,pid.gyroz.U,-250
0.1434,B,pid.locx.Des,0.31415692
0.1434,B,pid.locx.FB,2.8031628
0.1434,B,pid.locx.U,-3.8786321
0.1434,B,pid.locxs.Des,-3.8786321
0.1434,B,pid.locxs.FB,-4.2215481
0.1434,B,pid.locxs.U,1.1655307
0.1434,B,pid.locy.Des,0
0.1434,B,pid.locy.FB,19.835428
0.1434,B,pid.locy.U,-17.879627
0.1434,B,pid.locys.Des,-17.879627
0.1434,B,pid.locys.FB,0.4225322
0.1434,B,pid.locys.U,-54.903114
0.1434,B,pid.pitch.Des,-1.9758931
0.1434,B,pid.pitch.FB,-0.18526588
0.1434,B,pid.pitch.U,-5.2740993
0.1434,B,pid.roll.Des,-2.5243032
0.1434,B,pid.roll.FB,-2.345942
0.1434,B,pid.roll.U,-0.24090552
0.1434,B,pid.yaw.Des,0
0.1434,B,pid.yaw.FB,50.715702
0.1434,B,pid.yaw.U,-120
0.1434,B,pid.z_pos.Des,0
0.1434,B,pid.z_pos.FB,0.48958674
0.1434,B,pid.z_pos.U,-0.30097839
