t_s,frame,key,value
0.0151,A,mrac.pitch.e,0.22508514
0.0151,A,mrac.pitch.u_ad,-0.0028477437
0.0151,A,mrac.roll.e,-0.17100583
0.0151,A,mrac.roll.u_ad,0.15049309
0.0151,A,mrac.yaw.e,0.18425001
0.0151,A,mrac.yaw.u_ad,-0.0013770488
0.0151,A,mrac.z.e,0.32399011
0.0151,A,mrac.z.u_ad,-0.054935224
0.0151,A,status.arm,1
0.0151,A,status.flymode,1
0.0151,A,status.rc_authority,0
0.0151,A,status.sbus_lost,0
0.0151,A,status.twc_arrived,0
0.0151,A,status.twc_execute,0
0.0151,B,mrac.pitch.theta_0,2.3947874e-10
0.0151,B,mrac.pitch.theta_1,0.001660616
0.0151,B,mrac.pitch.theta_2,1.8979879e-05
0.0151,B,mrac.pitch.theta_3,4.0186176e-05
0.0151,B,mrac.pitch.theta_4,0.0052311434
0.0151,B,mrac.pitch.theta_5,0.013344532
0.0151,B,mrac.pitch.u_nom,-0.011896183
0.0151,B,mrac.pitch.xm,-0.18833964
0.0151,B,mrac.roll.theta_0,0.14883947
0.0151,B,mrac.roll.theta_1,0.0010484897
0.0151,B,mrac.roll.theta_2,0.00014338249
0.0151,B,mrac.roll.theta_3,4.103631e-05
0.0151,B,mrac.roll.theta_4,0.0052022254
0.0151,B,mrac.roll.theta_5,0.012945825
0.0151,B,mrac.roll.u_nom,0.026045777
0.0151,B,mrac.roll.xm,0.1074361
0.0151,B,mrac.yaw.theta_0,5.3810682e-11
0.0151,B,mrac.yaw.theta_1,0.00045957326
0.0151,B,mrac.yaw.theta_2,1.4394255e-05
0.0151,B,mrac.yaw.theta_3,0
0.0151,B,mrac.yaw.theta_4,0.0024850538
0.0151,B,mrac.yaw.theta_5,0.0087356623
0.0151,B,mrac.yaw.u_nom,-0.040210258
0.0151,B,mrac.yaw.xm,-0.14912026
0.0151,B,mrac.z.theta_0,0.00063495216
0.0151,B,mrac.z.theta_1,0.00095734349
0.0151,B,mrac.z.theta_2,5.8608537e-05
0.0151,B,mrac.z.theta_3,0
