t_s,frame,key,value
0.0271,ID,id.arm,1
0.0271,ID,id.axis,2
0.0271,ID,id.dither,-1.6211522
0.0271,ID,id.mode,1
0.0271,ID,id.sample_counter,17058
0.0271,ID,id.sysid_state,3
0.0271,ID,id.vbat,0
0.0271,ID,id.yaw.r,-0.24100927
0.0271,ID,id.yaw.u_ad,-0.033811327
0.0271,ID,id.yaw.u_nom,-0.057153128
0.0271,ID,id.yaw.x,-0.012016837
0.0271,ID,id.yaw.xm,-0.24100927
0.1048,ID,id.arm,1
0.1048,ID,id.axis,2
0.1048,ID,id.dither,0
0.1048,ID,id.mode,1
0.1048,ID,id.sample_counter,17202
0.1048,ID,id.sysid_state,1
0.1048,ID,id.vbat,0
0.1048,ID,id.yaw.r,-0.14088215
0.1048,ID,id.yaw.u_ad,-0.015029722
0.1048,ID,id.yaw.u_nom,-0.038812913
0.1048,ID,id.yaw.x,0.013295734
0.1048,ID,id.yaw.xm,-0.14088215
0.1094,ID,id.arm,1
0.1094,ID,id.axis,2
0.1094,ID,id.dither,-0.00049388246
0.1094,ID,id.mode,1
0.1094,ID,id.sample_counter,17203
0.1094,ID,id.sysid_state,1
0.1094,ID,id.vbat,0
0.1094,ID,id.yaw.r,-0.14129244
0.1094,ID,id.yaw.u_ad,-0.015139007
0.1094,ID,id.yaw.u_nom,-0.04791607
0.1094,ID,id.yaw.x,0.049944274
0.1094,ID,id.yaw.xm,-0.14129244
0.1145,ID,id.arm,1
0.1145,ID,id.axis,2
0.1145,ID,id.dither,-0.0017831837
0.1145,ID,id.mode,1
0.1145,ID,id.sample_counter,17204
0.1145,ID,id.sysid_state,1
0.1145,ID,id.vbat,0
0.1145,ID,id.yaw.r,-0.14261937
0.1145,ID,id.yaw.u_ad,-0.01522601
0.1145,ID,id.yaw.u_nom,-0.043696281
0.1145,ID,id.yaw.x,0.031518798
0.1145,ID,id.yaw.xm,-0.14261937
0.1194,ID,id.arm,1
0.1194,ID,id.axis,2
0.1194,ID,id.dither,-0.0035582888
0.1194,ID,id.mode,1
0.1194,ID,id.sample_counter,17205
0.1194,ID,id.sysid_state,1
0.1194,ID,id.vbat,0
0.1194,ID,id.yaw.r,-0.14286113
0.1194,ID,id.yaw.u_ad,-0.015283359
0.1194,ID,id.yaw.u_nom,-0.039586253
0.1194,ID,id.yaw.x,0.014490632
0.1194,ID,id.yaw.xm,-0.14286113
0.1242,ID,id.arm,1
0.1242,ID,id.axis,2
0.1242,ID,id.dither,-0.0054892185
0.1242,ID,id.mode,1
0.1242,ID,id.sample_counter,17206
0.1242,ID,id.sysid_state,1
0.1242,ID,id.vbat,0
0.1242,ID,id.yaw.r,-0.14378436
0.1242,ID,id.yaw.u_ad,-0.015398476
0.1242,ID,id.yaw.u_nom,-0.049253281
0.1242,ID,id.yaw.x,0.05290791
0.1242,ID,id.yaw.xm,-0.14378436
0.1293,ID,id.arm,1
0.1293,ID,id.axis,2
0.1293,ID,id.dither,-0.007235561
0.1293,ID,id.mode,1
0.1293,ID,id.sample_counter,17207
0.1293,ID,id.sysid_state,1
0.1293,ID,id.vbat,0
0.1293,ID,id.yaw.r,-0.14447042
0.1293,ID,id.yaw.u_ad,-0.015433403
0.1293,ID,id.yaw.u_nom,-0.035989754
0.1293,ID,id.yaw.x,-0.0017141685
0.1293,ID,id.yaw.xm,-0.14447042
0.1344,ID,id.arm,1
0.1344,ID,id.axis,2
0.1344,ID,id.dither,-0.0084523996
0.1344,ID,id.mode,1
0.1344,ID,id.sample_counter,17208
0.1344,ID,id.sysid_state,1
0.1344,ID,id.vbat,0
0.1344,ID,id.yaw.r,-0.14453256
0.1344,ID,id.yaw.u_ad,-0.015511014
0.1344,ID,id.yaw.u_nom,-0.044019386
0.1344,ID,id.yaw.x,0.030801028
0.1344,ID,id.yaw.xm,-0.14453256
0.1414,ID,id.arm,1
0.1414,ID,id.axis,2
0.1414,ID,id.dither,-0.0088033136
0.1414,ID,id.mode,1
