t_s,frame,key,value
0.0636,A,mrac.pitch.e,0.053132683
0.0636,A,mrac.pitch.u_ad,-0.032735001
0.0636,A,mrac.roll.e,-0.068375573
0.0636,A,mrac.roll.u_ad,0.15730658
0.0636,A,mrac.yaw.e,0.25193581
0.0636,A,mrac.yaw.u_ad,-0.01998923
0.0636,A,mrac.z.e,0.097544141
0.0636,A,mrac.z.u_ad,-0.093121685
0.0636,A,status.arm,1
0.0636,A,status.flymode,1
0.0636,A,status.rc_authority,0
0.0636,A,status.sbus_lost,0
0.0636,A,status.twc_arrived,0
0.0636,A,status.twc_execute,0
0.0637,B,mrac.pitch.theta_0,5.0255954e-07
0.0637,B,mrac.pitch.theta_1,0.0049603703
0.0637,B,mrac.pitch.theta_2,0.00067710469
0.0637,B,mrac.pitch.theta_3,0.0016868121
0.0637,B,mrac.pitch.theta_4,0.085645549
0.0637,B,mrac.pitch.theta_5,0.14409065
0.0637,B,mrac.pitch.u_nom,-0.16593739
0.0637,B,mrac.pitch.xm,-0.19610092
0.0637,B,mrac.roll.theta_0,0.14849648
0.0637,B,mrac.roll.theta_1,0.0014432223
0.0637,B,mrac.roll.theta_2,0.0033573941
0.0637,B,mrac.roll.theta_3,0.00096530863
0.0637,B,mrac.roll.theta_4,0.04113888
0.0637,B,mrac.roll.theta_5,0.05796124
0.0637,B,mrac.roll.u_nom,0.1598404
0.0637,B,mrac.roll.xm,0.11638546
0.0637,B,mrac.yaw.theta_0,1.7561092e-16
0.0637,B,mrac.yaw.theta_1,0.0038957617
0.0637,B,mrac.yaw.theta_2,0.00074753776
0.0637,B,mrac.yaw.theta_3,0
0.0637,B,mrac.yaw.theta_4,0.040101379
0.0637,B,mrac.yaw.theta_5,0.087587588
0.0637,B,mrac.yaw.u_nom,-0.057981782
0.0637,B,mrac.yaw.xm,-0.19914488
0.0637,B,mrac.z.theta_0,3.4609162e-05
0.0637,B,mrac.z.theta_1,0.012266251
0.0637,B,mrac.z.theta_2,0.00055544946
0.0637,B,mrac.z.theta_3,0
0.0637,B,mrac.z.theta_4,0.19802263
0.0637,B,mrac.z.theta_5,0.19599475
0.0637,B,mrac.z.u_nom,-0.41598922
