t_s,frame,key,value
0.0967,A,mrac.pitch.e,0.012802375
0.0967,A,mrac.pitch.u_ad,0.0023776495
0.0967,A,mrac.roll.e,-0.046478182
0.0967,A,mrac.roll.u_ad,0.14092587
0.0967,A,mrac.yaw.e,0.020628948
0.0967,A,mrac.yaw.u_ad,-0.006705422
0.0967,A,mrac.z.e,-5.6051939e-45
0.0967,A,mrac.z.u_ad,0.070964135
0.0967,A,status.arm,0
0.0967,A,status.flymode,0
0.0967,A,status.of_hold,1
0.0967,A,status.rc_authority,0
0.0967,A,status.sbus_lost,0
0.0967,A,status.twc_arrived,0
0.0967,A,status.twc_execute,0
0.0968,B,mrac.pitch.theta_0,0.0025520688
0.0968,B,mrac.pitch.theta_1,0.00011966492
0.0968,B,mrac.pitch.theta_2,0.0011556977
0.0968,B,mrac.pitch.theta_3,0.00020159158
0.0968,B,mrac.pitch.theta_4,0.0070332722
0.0968,B,mrac.pitch.theta_5,0.0069749351
0.0968,B,mrac.pitch.u_nom,-0.01670621
0.0968,B,mrac.pitch.xm,-0.012357619
0.0968,B,mrac.roll.theta_0,0.14020231
0.0968,B,mrac.roll.theta_1,0.00016456496
0.0968,B,mrac.roll.theta_2,0.00066362065
0.0968,B,mrac.roll.theta_3,0.00031596405
0.0968,B,mrac.roll.theta_4,0.01597668
0.0968,B,mrac.roll.theta_5,0.024806326
0.0968,B,mrac.roll.u_nom,0.017654318
0.0968,B,mrac.roll.xm,0.021002924
0.0968,B,mrac.yaw.theta_0,2.7899753e-30
0.0968,B,mrac.yaw.theta_1,0.003283279
0.0968,B,mrac.yaw.theta_2,0.001724817
0.0968,B,mrac.yaw.theta_3,0
0.0968,B,mrac.yaw.theta_4,0.11104232
0.0968,B,mrac.yaw.theta_5,0.086622603
0.0968,B,mrac.yaw.u_nom,-0.023547044
0.0968,B,mrac.yaw.xm,-0.056304444
0.0968,B,mrac.z.theta_0,0.070964098
0.0968,B,mrac.z.theta_1,0
0.0968,B,mrac.z.theta_2,0.00016916147
0.0968,B,mrac.z.theta_3,0
0.0968,B,mrac.z.theta_4,0.0073435958
0.0968,B,mrac.z.theta_5,0
0.0968,B,mrac.z.u_nom,1.2611686e-43
0.0968,B,mrac.z.xm,0
0.0968,B,path.active_path_mode,0
