t_s,frame,key,value
0.0125,ID,id.arm,1
0.0125,ID,id.axis,2
0.0125,ID,id.dither,-0
0.0125,ID,id.mode,1
0.0125,ID,id.sample_counter,34403
0.0125,ID,id.sysid_state,3
0.0125,ID,id.vbat,0
0.0125,ID,id.yaw.r,-0.094699994
0.0125,ID,id.yaw.u_ad,-0.010411385
0.0125,ID,id.yaw.u_nom,-0.011056532
0.0125,ID,id.yaw.x,-0.05390073
0.0125,ID,id.yaw.xm,-0.094699994
0.0797,A,mrac.pitch.e,0.28736621
0.0797,A,mrac.pitch.u_ad,-0.024312427
0.0797,A,mrac.roll.e,-0.1435895
0.0797,A,mrac.roll.u_ad,0.17013793
0.0797,A,mrac.yaw.e,0.19084702
0.0797,A,mrac.yaw.u_ad,-0.013306418
0.0797,A,mrac.z.e,0.096927196
0.0797,A,mrac.z.u_ad,-0.043202907
0.0797,A,status.arm,1
0.0797,A,status.flymode,1
0.0797,A,status.rc_authority,0
0.0797,A,status.sbus_lost,0
0.0797,A,status.twc_arrived,0
0.0797,A,status.twc_execute,0
0.0798,B,mrac.pitch.theta_0,0.0001031974
0.0798,B,mrac.pitch.theta_1,0.0017059266
0.0798,B,mrac.pitch.theta_2,0.00016825719
0.0798,B,mrac.pitch.theta_3,0.0010657808
0.0798,B,mrac.pitch.theta_4,0.10101102
0.0798,B,mrac.pitch.theta_5,0.14104737
0.0798,B,mrac.pitch.u_nom,0.0050104484
0.0798,B,mrac.pitch.xm,-0.14034866
0.0798,B,mrac.roll.theta_0,0.14893658
0.0798,B,mrac.roll.theta_1,0.0012385653
0.0798,B,mrac.roll.theta_2,0.0055866269
0.0798,B,mrac.roll.theta_3,0.00093047461
0.0798,B,mrac.roll.theta_4,0.091360316
0.0798,B,mrac.roll.theta_5,0.11830779
0.0798,B,mrac.roll.u_nom,0.10094245
0.0798,B,mrac.roll.xm,0.14507459
0.0798,B,mrac.yaw.theta_0,7.2604715e-05
0.0798,B,mrac.yaw.theta_1,0.0020622846
0.0798,B,mrac.yaw.theta_2,0.00050293055
0.0798,B,mrac.yaw.theta_3,0
0.0798,B,mrac.yaw.theta_4,0.11070277
0.0798,B,mrac.yaw.theta_5,0.088210143
0.0798,B,mrac.yaw.u_nom,-0.039254896
0.0798,B,mrac.yaw.xm,-0.10954186
0.0798,B,mrac.z.theta_0,0.014096584
0.0798,B,mrac.z.theta_1,0.001857121
0.0798,B,mrac.z.theta_2,0.00055547309
0.0798,B,mrac.z.theta_3,0
0.0798,B,mrac.z.theta_4,0.19665374
0.0798,B,mrac.z.theta_5,0.19097498
0.0798,B,mrac.z.u_nom,-0.21764812
0.0798,B,mrac.z.xm,-0.11268714
0.0798,B,path.active_path_mode,0
0.0798,B,path.circle_theta,0
0.0798,B,path.sinusoid_t_elapsed,0
0.0798,B,path.twc_arrived,0
0.0798,B,path.twc_target_x,0
0.0798,B,path.twc_target_y,0
0.0798,B,path.twc_target_z,0
0.0798,B,pid.gyrox.Des,8.3121586
0.0798,B,pid.gyrox.FB,-4.7401295
0.0798,B,pid.gyrox.U,118.10266
0.0798,B,pid.gyroy.Des,-8.0413828
0.0798,B,pid.gyroy.FB,0.47302401
0.0798,B,pid.gyroy.U,5.8622246
0.0798,B,pid.gyroz.Des,-6.2762837
0.0798,B,pid.gyroz.FB,2.6576881
0.0798,B,pid.gyroz.U,-73.485168
0.0798,B,pid.locx.Des,0
0.0798,B,pid.locx.FB,3.7430623
0.0798,B,pid.locx.U,-4.9944496
0.0798,B,pid.locxs.Des,-4.9944496
0.0798,B,pid.locxs.FB,0.038086325
0.0798,B,pid.locxs.U,-15.095654
0.0798,B,pid.locy.Des,0
0.0798,B,pid.locy.FB,25.273586
0.0798,B,pid.locy.U,-22.21887
0.0798,B,pid.locys.Des,-22.21887
0.0798,B,pid.locys.FB,-0.99927443
0.0798,B,pid.locys.U,-63.658703
0.0798,B,pid.pitch.Des,-3.6762221
0.0798,B,pid.pitch.FB,-1.153286
0.0798,B,pid.pitch.U,-8.0413828
0.0798,B,pid.roll.Des,1.022669
0.0798,B,pid.roll.FB,-1.7539245
0.0798,B,pid.roll.U,8.3121586
0.0798,B,pid.yaw.Des,-2.8954291
0.0798,B,pid.yaw.FB,-2.1827152
0.0798,B,pid.yaw.U,-6.2762837
0.0798,B,pid.z_pos.Des,0.87959832
0.0798,B,pid.z_pos.FB,0.87940949
0.0798,B,pid.z_pos.U,-0.11268714
0.0798,B,pid.z_rate.Des,-0.11268714
0.0798,B,pid.z_rate.FB,-0.024517428
0.0798,B,pid.z_rate.U,-48.317883
0.0798,B,status.vbat,0
0.0895,ID,id.arm,1
0.0895,ID,id.axis,2
0.0895,ID,id.dither,0
0.0895,ID,id.mode,1
0.0895,ID,id.sample_counter,34404
0.0895,ID,id.sysid_state,1
0.0895,ID,id.vbat,0
0.0895,ID,id.yaw.r,-0.1380288
0.0895,ID,id.yaw.u_ad,-0.015721459
0.0895,ID,id.yaw.u_nom,-0.031332485
0.0895,ID,id.yaw.x,-0.014306067
0.0895,ID,id.yaw.xm,-0.1380288
0.0939,ID,id.arm,1
0.0939,ID,id.axis,2
0.0939,ID,id.dither,7.7522445e-06
0.0939,ID,id.mode,1
0.0939,ID,id.sample_counter,34405
0.0939,ID,id.sysid_state,1
0.0939,ID,id.vbat,0
0.0939,ID,id.yaw.r,-0.13840863
0.0939,ID,id.yaw.u_ad,-0.015901512
0.0939,ID,id.yaw.u_nom,-0.049511176
0.0939,ID,id.yaw.x,0.059250411
0.0939,ID,id.yaw.xm,-0.13840863
0.0989,ID,id.arm,1
0.0989,ID,id.axis,2
0.0989,ID,id.dither,6.2016734e-05
0.0989,ID,id.mode,1
0.0989,ID,id.sample_counter,34406
0.0989,ID,id.sysid_state,1
0.0989,ID,id.vbat,0
0.0989,ID,id.yaw.r,-0.1397291
0.0989,ID,id.yaw.u_ad,-0.015996184
0.0989,ID,id.yaw.u_nom,-0.041745406
0.0989,ID,id.yaw.x,0.026477451
0.0989,ID,id.yaw.xm,-0.1397291
0.1036,ID,id.arm,1
0.1036,ID,id.axis,2
0.1036,ID,id.dither,0.00020927431
0.1036,ID,id.mode,1
0.1036,ID,id.sample_counter,34407
0.1036,ID,id.sysid_state,1
0.1036,ID,id.vbat,0
0.1036,ID,id.yaw.r,-0.14056881
0.1036,ID,id.yaw.u_ad,-0.016163008
0.1036,ID,id.yaw.u_nom,-0.048977476
0.1036,ID,id.yaw.x,0.055021964
0.1036,ID,id.yaw.xm,-0.14056881
0.1091,ID,id.arm,1
0.1091,ID,id.axis,2
0.1091,ID,id.dither,0.00049595989
0.1091,ID,id.mode,1
0.1091,ID,id.sample_counter,34408
0.1091,ID,id.sysid_state,1
0.1091,ID,id.vbat,0
0.1091,ID,id.yaw.r,-0.14161015
0.1091,ID,id.yaw.u_ad,-0.016178863
0.1091,ID,id.yaw.u_nom,-0.034920309
0.1091,ID,id.yaw.x,-0.0032134128
0.1091,ID,id.yaw.xm,-0.14161015
0.1139,ID,id.arm,1
0.1139,ID,id.axis,2
0.1139,ID,id.dither,0.00096858275
0.1139,ID,id.mode,1
0.1139,ID,id.sample_counter,34409
0.1139,ID,id.sysid_state,1
0.1139,ID,id.vbat,0
0.1139,ID,id.yaw.r,-0.14159301
0.1139,ID,id.yaw.u_ad,-0.01636121
0.1139,ID,id.yaw.u_nom,-0.051360749
0.1139,ID,id.yaw.x,0.063637599
0.1139,ID,id.yaw.xm,-0.14159301
0.1187,ID,id.arm,1
0.1187,ID,id.axis,2
0.1187,ID,id.dither,0.0016733917
0.1187,ID,id.mode,1
0.1187,ID,id.sample_counter,34410
0.1187,ID,id.sysid_state,1
0.1187,ID,id.vbat,0
0.1187,ID,id.yaw.r,-0.14350101
0.1187,ID,id.yaw.u_ad,-0.01649089
0.1187,ID,id.yaw.u_nom,-0.046297304
0.1187,ID,id.yaw.x,0.041268349
0.1187,ID,id.yaw.xm,-0.14350101
0.1237,ID,id.arm,1
0.1237,ID,id.axis,2
0.1237,ID,id.dither,0.0026567653
0.1237,ID,id.mode,1
0.1237,ID,id.sample_counter,34411
0.1237,ID,id.sysid_state,1
0.1237,ID,id.vbat,0
0.1237,ID,id.yaw.r,-0.14346924
0.1237,ID,id.yaw.u_ad,-0.016508251
