t_s,frame,key,value
0.0024,ID,id.arm,1
0.0024,ID,id.axis,0
0.0024,ID,id.dither,0
0.0024,ID,id.mode,1
0.0024,ID,id.pitch.r,0.10796376
0.0024,ID,id.pitch.u_ad,0.0064922334
0.0024,ID,id.pitch.u_nom,-0.078118242
0.0024,ID,id.pitch.x,0.39027664
0.0024,ID,id.pitch.xm,0.10796376
0.0024,ID,id.sample_counter,45903
0.0024,ID,id.sysid_state,4
0.0024,ID,id.vbat,0
0.0747,A,mrac.pitch.e,0.15919733
0.0747,A,mrac.pitch.u_ad,-0.034474164
0.0747,A,mrac.roll.e,-0.12035881
0.0747,A,mrac.roll.u_ad,0.16854136
0.0747,A,mrac.yaw.e,0.033318639
0.0747,A,mrac.yaw.u_ad,-0.013793738
0.0747,A,mrac.z.e,0.088819303
0.0747,A,mrac.z.u_ad,-0.044955395
0.0747,A,status.arm,1
0.0747,A,status.flymode,1
0.0747,A,status.rc_authority,0
0.0747,A,status.sbus_lost,0
0.0747,A,status.twc_arrived,0
0.0747,A,status.twc_execute,0
0.0747,B,mrac.pitch.theta_0,6.3939394e-17
0.0747,B,mrac.pitch.theta_1,0.0038176719
0.0747,B,mrac.pitch.theta_2,0.00252765
0.0747,B,mrac.pitch.theta_3,0.0092867939
0.0747,B,mrac.pitch.theta_4,0.181243
0.0747,B,mrac.pitch.theta_5,0.14464197
0.0747,B,mrac.pitch.u_nom,0.034974247
0.0747,B,mrac.pitch.xm,-0.18884774
0.0747,B,mrac.roll.theta_0,0.14866649
0.0747,B,mrac.roll.theta_1,0.0037599863
0.0747,B,mrac.roll.theta_2,0.00844335
0.0747,B,mrac.roll.theta_3,0.0081247892
0.0747,B,mrac.roll.theta_4,0.1842263
0.0747,B,mrac.roll.theta_5,0.14566012
0.0747,B,mrac.roll.u_nom,0.077667393
0.0747,B,mrac.roll.xm,0.098111778
0.0747,B,mrac.yaw.theta_0,1.5843439e-11
0.0747,B,mrac.yaw.theta_1,0.022159413
0.0747,B,mrac.yaw.theta_2,0.0096178306
0.0747,B,mrac.yaw.theta_3,0
0.0747,B,mrac.yaw.theta_4,0.11315039
0.0747,B,mrac.yaw.theta_5,0.088580325
0.0747,B,mrac.yaw.u_nom,-0.016862879
0.0747,B,mrac.yaw.xm,-0.11028741
