t_s,frame,key,value
0.0611,A,mrac.pitch.e,-0.35252571
0.0611,A,mrac.pitch.u_ad,0.03286152
0.0611,A,mrac.roll.e,0.27388501
0.0611,A,mrac.roll.u_ad,0.0068912683
0.0611,A,mrac.yaw.e,0.15532868
0.0611,A,mrac.yaw.u_ad,-0.013987748
0.0611,A,mrac.z.e,0.094563909
0.0611,A,mrac.z.u_ad,-0.047350079
0.0611,A,status.arm,1
0.0611,A,status.flymode,1
0.0611,A,status.rc_authority,1
0.0611,A,status.sbus_lost,0
0.0611,A,status.twc_arrived,0
0.0611,A,status.twc_execute,1
0.2649,A,mrac.pitch.e,-0.035065059
0.2649,A,mrac.pitch.u_ad,0.0025154974
0.2649,A,mrac.roll.e,0.17072269
0.2649,A,mrac.roll.u_ad,0.025206262
0.2649,A,mrac.yaw.e,0.17873923
0.2649,A,mrac.yaw.u_ad,-0.012922941
0.2649,A,mrac.z.e,0.23102009
0.2649,A,mrac.z.u_ad,-0.096326128
0.2649,A,status.arm,1
0.2649,A,status.flymode,1
0.2649,A,status.rc_authority,1
0.2649,A,status.sbus_lost,0
0.2649,A,status.twc_arrived,0
0.2649,A,status.twc_execute,1
0.4793,A,mrac.pitch.e,0.44015372
0.4793,A,mrac.pitch.u_ad,-0.016216047
0.4793,A,mrac.roll.e,-0.19671151
0.4793,A,mrac.roll.u_ad,0.021192895
0.4793,A,mrac.yaw.e,0.15527335
0.4793,A,mrac.yaw.u_ad,-0.016678367
0.4793,A,mrac.z.e,0.15272982
0.4793,A,mrac.z.u_ad,-0.069886371
0.4793,A,status.arm,1
0.4793,A,status.flymode,1
0.4793,A,status.rc_authority,1
0.4793,A,status.sbus_lost,0
0.4793,A,status.twc_arrived,0
0.4793,A,status.twc_execute,1
0.6981,A,mrac.pitch.e,0.28105143
0.6981,A,mrac.pitch.u_ad,-0.0089315958
0.6981,A,mrac.roll.e,-0.1412598
0.6981,A,mrac.roll.u_ad,0.022808271
0.6981,A,mrac.yaw.e,-0.00030566752
0.6981,A,mrac.yaw.u_ad,-0.012420473
0.6981,A,mrac.z.e,0.079296611
0.6981,A,mrac.z.u_ad,-0.044189468
0.6981,A,status.arm,1
0.6981,A,status.flymode,1
0.6981,A,status.rc_authority,1
0.6981,A,status.sbus_lost,0
0.6981,A,status.twc_arrived,0
0.6981,A,status.twc_execute,1
0.9119,A,mrac.pitch.e,0.21933231
0.9119,A,mrac.pitch.u_ad,-0.012078832
0.9119,A,mrac.roll.e,-0.053582676
0.9119,A,mrac.roll.u_ad,0.018007973
0.9119,A,mrac.yaw.e,0.027089626
0.9119,A,mrac.yaw.u_ad,-0.0079808403
0.9119,A,mrac.z.e,-0.019724563
0.9119,A,mrac.z.u_ad,-0.00908163
0.9119,A,status.arm,1
0.9119,A,status.flymode,1
0.9119,A,status.rc_authority,1
0.9119,A,status.sbus_lost,0
0.9119,A,status.twc_arrived,0
0.9119,A,status.twc_execute,1
1.1329,A,mrac.pitch.e,-0.006937474
1.1329,A,mrac.pitch.u_ad,-0.0048054401
1.1329,A,mrac.roll.e,-0.10266675
1.1329,A,mrac.roll.u_ad,0.016145429
1.1329,A,mrac.yaw.e,0.10289492
1.1329,A,mrac.yaw.u_ad,-0.007336441
1.1329,A,mrac.z.e,0.13476813
1.1329,A,mrac.z.u_ad,-0.063897759
