t_s,frame,key,value
0.1293,A,mrac.pitch.e,-0.10100859
0.1293,A,mrac.pitch.u_ad,-0.0087207528
0.1293,A,mrac.roll.e,-0.21215732
0.1293,A,mrac.roll.u_ad,0.032542586
0.1293,A,mrac.yaw.e,0.16549861
0.1293,A,mrac.yaw.u_ad,-0.0063818605
0.1293,A,mrac.z.e,0.18337074
0.1293,A,mrac.z.u_ad,-0.11802587
0.1293,A,status.arm,1
0.1293,A,status.flymode,1
0.1293,A,status.rc_authority,0
0.1293,A,status.sbus_lost,0
0.1293,A,status.twc_arrived,0
0.1293,A,status.twc_execute,0
0.1294,B,mrac.pitch.theta_0,0.0027216547
0.1294,B,mrac.pitch.theta_1,0.00050288538
0.1294,B,mrac.pitch.theta_2,0.001592564
0.1294,B,mrac.pitch.theta_3,0.00089870399
0.1294,B,mrac.pitch.theta_4,0.055130415
0.1294,B,mrac.pitch.theta_5,0.085240684
0.1294,B,mrac.pitch.u_nom,0.045207743
0.1294,B,mrac.pitch.xm,-0.16490537
0.1294,B,mrac.roll.theta_0,0.026126364
0.1294,B,mrac.roll.theta_1,0.00024690514
0.1294,B,mrac.roll.theta_2,0.0021213656
0.1294,B,mrac.roll.theta_3,0.00092770375
0.1294,B,mrac.roll.theta_4,0.034984399
0.1294,B,mrac.roll.theta_5,0.060828846
0.1294,B,mrac.roll.u_nom,0.030182172
0.1294,B,mrac.roll.xm,-0.0034779776
0.1294,B,mrac.yaw.theta_0,5.3365398e-12
0.1294,B,mrac.yaw.theta_1,0.00073689426
0.1294,B,mrac.yaw.theta_2,0.00092114561
0.1294,B,mrac.yaw.theta_3,0
0.1294,B,mrac.yaw.theta_4,0.018804308
0.1294,B,mrac.yaw.theta_5,0.056309275
0.1294,B,mrac.yaw.u_nom,-0.014421575
0.1294,B,mrac.yaw.xm,-0.10865882
0.1294,B,mrac.z.theta_0,2.9618706e-05
0.1294,B,mrac.z.theta_1,0.0069087502
0.1294,B,mrac.z.theta_2,0.00059046003
0.1294,B,mrac.z.theta_3,0
0.1294,B,mrac.z.theta_4,0.19940276
0.1294,B,mrac.z.theta_5,0.19720025
0.1294,B,mrac.z.u_nom,-0.17724524
0.1294,B,mrac.z.xm,-0.260746
0.1294,B,path.active_path_mode,2
0.1294,B,path.circle_theta,0
0.1294,B,path.sinusoid_t_elapsed,0.049999993
0.1294,B,path.twc_arrived,0
0.1294,B,path.twc_target_x,-0.18227412
0.1294,B,path.twc_target_y,2.5284078
0.1294,B,path.twc_target_z,0.5
0.1294,B,pid.gyrox.Des,-0.19927335
0.1294,B,pid.gyrox.FB,-7.7797856
0.1294,B,pid.gyrox.U,35.313141
0.1294,B,pid.gyroy.Des,-9.4483776
0.1294,B,pid.gyroy.FB,-4.4887247
0.1294,B,pid.gyroy.U,52.893059
0.1294,B,pid.gyroz.Des,-6.2256894
0.1294,B,pid.gyroz.FB,-3.1018209
0.1294,B,pid.gyroz.U,-26.997189
0.1294,B,pid.locx.Des,0.018837137
0.1294,B,pid.locx.FB,-12.93704
0.1294,B,pid.locx.U,12.376296
0.1294,B,pid.locxs.Des,12.376296
0.1294,B,pid.locxs.FB,0.024583427
