t_s,frame,key,value
0.0130,A,mrac.pitch.e,0.16489768
0.0130,A,mrac.pitch.u_ad,-0.0053247097
0.0130,A,mrac.roll.e,-0.040891439
0.0130,A,mrac.roll.u_ad,0.14933676
0.0130,A,mrac.yaw.e,0.047835927
0.0130,A,mrac.yaw.u_ad,-0.0073679215
0.0130,A,mrac.z.e,0.28931943
0.0130,A,mrac.z.u_ad,-0.15778568
0.0130,A,status.arm,1
0.0130,A,status.flymode,1
0.0130,A,status.rc_authority,0
0.0130,A,status.sbus_lost,0
0.0130,A,status.twc_arrived,0
0.0130,A,status.twc_execute,0
0.0131,B,mrac.pitch.theta_0,0.00070451072
0.0131,B,mrac.pitch.theta_1,0.0014839318
0.0131,B,mrac.pitch.theta_2,2.9897201e-05
0.0131,B,mrac.pitch.theta_3,0.00055386644
0.0131,B,mrac.pitch.theta_4,0.025153553
0.0131,B,mrac.pitch.theta_5,0.046077546
0.0131,B,mrac.pitch.u_nom,-0.12004925
0.0131,B,mrac.pitch.xm,-0.12193271
0.0131,B,mrac.roll.theta_0,0.14685181
0.0131,B,mrac.roll.theta_1,0.00053258362
0.0131,B,mrac.roll.theta_2,0.0011340164
0.0131,B,mrac.roll.theta_3,0.00023763525
0.0131,B,mrac.roll.theta_4,0.020642471
0.0131,B,mrac.roll.theta_5,0.020921722
0.0131,B,mrac.roll.u_nom,-0.008356587
0.0131,B,mrac.roll.xm,0.082503214
0.0131,B,mrac.yaw.theta_0,1.6815582e-44
0.0131,B,mrac.yaw.theta_1,0.0025040181
0.0131,B,mrac.yaw.theta_2,9.1679831e-05
0.0131,B,mrac.yaw.theta_3,0
0.0131,B,mrac.yaw.theta_4,0.020817932
0.0131,B,mrac.yaw.theta_5,0.072471432
0.0131,B,mrac.yaw.u_nom,-0.015696462
0.0131,B,mrac.yaw.xm,-0.096276246
0.0131,B,mrac.z.theta_0,2.5323663e-10
0.0131,B,mrac.z.theta_1,0.0091233719
0.0131,B,mrac.z.theta_2,6.2599192e-06
0.0131,B,mrac.z.theta_3,0
0.0131,B,mrac.z.theta_4,0.1986305
0.0131,B,mrac.z.theta_5,0.19715835
0.0131,B,mrac.z.u_nom,-0.48726615
0.0131,B,mrac.z.xm,-0.29701784
0.0131,B,path.active_path_mode,0
0.0131,B,path.circle_theta,0
0.0131,B,path.sinusoid_t_elapsed,0
0.0131,B,path.twc_arrived,0
0.0131,B,path.twc_target_x,0
0.0131,B,path.twc_target_y,0
0.0131,B,path.twc_target_z,0
0.0131,B,pid.gyrox.Des,4.7270842
0.0131,B,pid.gyrox.FB,0.016470453
0.0131,B,pid.gyrox.U,-9.7772064
0.0131,B,pid.gyroy.Des,-6.9862266
0.0131,B,pid.gyroy.FB,2.0254128
0.0131,B,pid.gyroy.U,-140.45763
0.0131,B,pid.gyroz.Des,-5.5162201
0.0131,B,pid.gyroz.FB,-2.0871925
0.0131,B,pid.gyroz.U,-29.383778
0.0131,B,pid.locx.Des,0
0.0131,B,pid.locx.FB,18.848028
0.0131,B,pid.locx.U,-16.960274
0.0131,B,pid.locxs.Des,-16.960274
0.0131,B,pid.locxs.FB,-4.9952655
0.0131,B,pid.locxs.U,-35.753529
0.0131,B,pid.locy.Des,-0
0.0131,B,pid.locy.FB,2.9535208
0.0131,B,pid.locy.U,-4.3176327
0.0131,B,pid.locys.Des,-4.3176327
0.0131,B,pid.locys.FB,-0.21754466
0.0131,B,pid.locys.U,-12.240146
0.0131,B,pid.pitch.Des,-2.1156843
0.0131,B,pid.pitch.FB,0.3813864
0.0131,B,pid.pitch.U,-6.9862266
0.0131,B,pid.roll.Des,-0.62353402
0.0131,B,pid.roll.FB,-2.0889349
0.0131,B,pid.roll.U,4.7270842
0.0131,B,pid.yaw.Des,86.920364
0.0131,B,pid.yaw.FB,87.506401
0.0131,B,pid.yaw.U,-5.5162201
0.0131,B,pid.z_pos.Des,1.0491062
0.0131,B,pid.z_pos.FB,1.2591348
0.0131,B,pid.z_pos.U,-0.29701784
0.0131,B,pid.z_rate.Des,-0.29701784
0.0131,B,pid.z_rate.FB,-0.02780091
0.0131,B,pid.z_rate.U,-108.17309
0.0131,B,status.vbat,0
0.0375,ID,id.arm,1
0.0375,ID,id.axis,0
0.0375,ID,id.dither,0
0.0375,ID,id.mode,1
0.0375,ID,id.pitch.r,-0.12240577
0.0375,ID,id.pitch.u_ad,-0.0050355624
0.0375,ID,id.pitch.u_nom,0.066328026
0.0375,ID,id.pitch.x,-0.058455985
0.0375,ID,id.pitch.xm,-0.12240577
0.0375,ID,id.sample_counter,0
0.0375,ID,id.sysid_state,0
0.0375,ID,id.vbat,0
0.1163,ID,id.arm,1
0.1163,ID,id.axis,0
0.1163,ID,id.dither,-0.00014390842
0.1163,ID,id.mode,1
0.1163,ID,id.pitch.r,-0.03934902
0.1163,ID,id.pitch.u_ad,0.0010464186
0.1163,ID,id.pitch.u_nom,-0.013860379
0.1163,ID,id.pitch.x,0.23435882
0.1163,ID,id.pitch.xm,-0.03934902
0.1163,ID,id.sample_counter,1
0.1163,ID,id.sysid_state,1
0.1163,ID,id.vbat,0
0.1214,ID,id.arm,1
0.1214,ID,id.axis,0
0.1214,ID,id.dither,0.00050884287
0.1214,ID,id.mode,1
0.1214,ID,id.pitch.r,-0.035012316
0.1214,ID,id.pitch.u_ad,0.00068878388
0.1214,ID,id.pitch.u_nom,-0.10532173
0.1214,ID,id.pitch.x,0.2860975
0.1214,ID,id.pitch.xm,-0.035012316
0.1214,ID,id.sample_counter,2
0.1214,ID,id.sysid_state,1
0.1214,ID,id.vbat,0
0.1262,ID,id.arm,1
0.1262,ID,id.axis,0
0.1262,ID,id.dither,0.0029080922
0.1262,ID,id.mode,1
0.1262,ID,id.pitch.r,-0.047252942
0.1262,ID,id.pitch.u_ad,0.00050649623
0.1262,ID,id.pitch.u_nom,-0.044061534
0.1262,ID,id.pitch.x,0.22206119
0.1262,ID,id.pitch.xm,-0.047252942
0.1262,ID,id.sample_counter,3
0.1262,ID,id.sysid_state,1
0.1262,ID,id.vbat,0
0.1314,ID,id.arm,1
0.1314,ID,id.axis,0
0.1314,ID,id.dither,0.0063942377
0.1314,ID,id.mode,1
0.1314,ID,id.pitch.r,-0.040751487
0.1314,ID,id.pitch.u_ad,0.00040135166
0.1314,ID,id.pitch.u_nom,-0.038200524
0.1314,ID,id.pitch.x,0.18605325
0.1314,ID,id.pitch.xm,-0.040751487
0.1314,ID,id.sample_counter,4
0.1314,ID,id.sysid_state,1
0.1314,ID,id.vbat,0
0.1362,ID,id.arm,1
0.1362,ID,id.axis,0
0.1362,ID,id.dither,0.0087470682
0.1362,ID,id.mode,1
0.1362,ID,id.pitch.r,-0.048599649
0.1362,ID,id.pitch.u_ad,-0.00016902731
0.1362,ID,id.pitch.u_nom,-0.15401931
0.1362,ID,id.pitch.x,0.30753624
