t_s,frame,key,value
0.0631,A,mrac.pitch.e,0.19497104
0.0631,A,mrac.pitch.u_ad,-0.02696293
0.0631,A,mrac.roll.e,-0.10356
0.0631,A,mrac.roll.u_ad,0.040094536
0.0631,A,mrac.yaw.e,0.19769059
0.0631,A,mrac.yaw.u_ad,-0.013808203
0.0631,A,mrac.z.e,0.081848368
0.0631,A,mrac.z.u_ad,-0.04236152
0.0631,A,status.arm,1
0.0631,A,status.flymode,1
0.0631,A,status.rc_authority,0
0.0631,A,status.sbus_lost,0
0.0631,A,status.twc_arrived,0
0.0631,A,status.twc_execute,1
0.0632,B,mrac.pitch.theta_0,0.0013748546
0.0632,B,mrac.pitch.theta_1,0.00036592039
0.0632,B,mrac.pitch.theta_2,0.0053691431
0.0632,B,mrac.pitch.theta_3,0.0051046521
0.0632,B,mrac.pitch.theta_4,0.18015231
0.0632,B,mrac.pitch.theta_5,0.14103881
0.0632,B,mrac.pitch.u_nom,-0.14803341
0.0632,B,mrac.pitch.xm,-0.089598164
0.0632,B,mrac.roll.theta_0,0.031114075
0.0632,B,mrac.roll.theta_1,3.5460354e-05
0.0632,B,mrac.roll.theta_2,0.0032468245
0.0632,B,mrac.roll.theta_3,0.0030201476
0.0632,B,mrac.roll.theta_4,0.1173405
0.0632,B,mrac.roll.theta_5,0.11991092
0.0632,B,mrac.roll.u_nom,0.082783446
0.0632,B,mrac.roll.xm,0.009046521
0.0632,B,mrac.yaw.theta_0,7.6075604e-13
0.0632,B,mrac.yaw.theta_1,0.0014093575
0.0632,B,mrac.yaw.theta_2,0.0020055214
0.0632,B,mrac.yaw.theta_3,0
0.0632,B,mrac.yaw.theta_4,0.07717865
0.0632,B,mrac.yaw.theta_5,0.08816833
0.0632,B,mrac.yaw.u_nom,-0.041122571
0.0632,B,mrac.yaw.xm,-0.11047365
0.0632,B,mrac.z.theta_0,0.014699068
0.0632,B,mrac.z.theta_1,0.0016264053
0.0632,B,mrac.z.theta_2,0.0027430509
0.0632,B,mrac.z.theta_3,0
0.0632,B,mrac.z.theta_4,0.197804
0.0632,B,mrac.z.theta_5,0.19282632
0.0632,B,mrac.z.u_nom,-0.20207511
0.0632,B,mrac.z.xm,-0.083245717
0.0632,B,path.active_path_mode,1
0.0632,B,path.circle_theta,0
0.0632,B,path.sinusoid_t_elapsed,30.002968
0.0632,B,path.twc_arrived,0
0.0632,B,path.twc_target_x,0
0.0632,B,path.twc_target_y,-29.999998
0.0632,B,path.twc_target_z,0.5
0.0632,B,pid.gyrox.Des,0.51832724
0.0632,B,pid.gyrox.FB,-7.3838487
0.0632,B,pid.gyrox.U,96.856628
0.0632,B,pid.gyroy.Des,-5.1335945
0.0632,B,pid.gyroy.FB,10.15783
0.0632,B,pid.gyroy.U,-173.1991
0.0632,B,pid.gyroz.Des,-6.3296709
0.0632,B,pid.gyroz.FB,3.0348449
0.0632,B,pid.gyroz.U,-76.981453
0.0632,B,pid.locx.Des,0
0.0632,B,pid.locx.FB,-6.9429631
0.0632,B,pid.locx.U,7.5543704
0.0632,B,pid.locxs.Des,7.5543704
0.0632,B,pid.locxs.FB,-0.025188319
0.0632,B,pid.locxs.U,22.746271
0.0632,B,pid.locy.Des,-29.999998
0.0632,B,pid.locy.FB,-7.3885999
0.0632,B,pid.locy.U,-20.089119
0.0632,B,pid.locys.Des,-20.089119
0.0632,B,pid.locys.FB,-1.9998413
0.0632,B,pid.locys.U,-54.267918
0.0632,B,pid.pitch.Des,-3.1494956
0.0632,B,pid.pitch.FB,-1.4700669
0.0632,B,pid.pitch.U,-5.1335945
0.0632,B,pid.roll.Des,-1.3680769
0.0632,B,pid.roll.FB,-1.4203111
0.0632,B,pid.roll.U,0.51832724
0.0632,B,pid.yaw.Des,0
0.0632,B,pid.yaw.FB,0.72161186
0.0632,B,pid.yaw.U,-6.3296709
0.0632,B,pid.z_pos.Des,0.5
