t_s,frame,key,value
0.0367,ID,id.arm,1
0.0367,ID,id.axis,0
0.0367,ID,id.dither,0
0.0367,ID,id.mode,1
0.0367,ID,id.pitch.r,-0.13315791
0.0367,ID,id.pitch.u_ad,0.0096137859
0.0367,ID,id.pitch.u_nom,-0.086039655
0.0367,ID,id.pitch.x,0.059422664
0.0367,ID,id.pitch.xm,-0.13315791
0.0367,ID,id.sample_counter,8600
0.0367,ID,id.sysid_state,3
0.0367,ID,id.vbat,0
0.1163,ID,id.arm,1
0.1163,ID,id.axis,2
0.1163,ID,id.dither,0
0.1163,ID,id.mode,1
0.1163,ID,id.sample_counter,8601
0.1163,ID,id.sysid_state,1
0.1163,ID,id.vbat,0
0.1163,ID,id.yaw.r,-0.11608228
0.1163,ID,id.yaw.u_ad,-0.011669032
0.1163,ID,id.yaw.u_nom,-0.034880333
0.1163,ID,id.yaw.x,0.021925109
0.1163,ID,id.yaw.xm,-0.11608228
0.1187,ID,id.arm,1
0.1187,ID,id.axis,2
0.1187,ID,id.dither,-0.00049388246
0.1187,ID,id.mode,1
0.1187,ID,id.sample_counter,8602
0.1187,ID,id.sysid_state,1
0.1187,ID,id.vbat,0
0.1187,ID,id.yaw.r,-0.11579739
0.1187,ID,id.yaw.u_ad,-0.011623874
0.1187,ID,id.yaw.u_nom,-0.027624505
0.1187,ID,id.yaw.x,-0.0072665489
0.1187,ID,id.yaw.xm,-0.11579739
0.1237,ID,id.arm,1
0.1237,ID,id.axis,2
0.1237,ID,id.dither,-0.0017831837
0.1237,ID,id.mode,1
0.1237,ID,id.sample_counter,8603
0.1237,ID,id.sysid_state,1
0.1237,ID,id.vbat,0
0.1237,ID,id.yaw.r,-0.11616429
0.1237,ID,id.yaw.u_ad,-0.011615463
0.1237,ID,id.yaw.u_nom,-0.040809616
0.1237,ID,id.yaw.x,0.046007689
0.1237,ID,id.yaw.xm,-0.11616429
0.1290,ID,id.arm,1
0.1290,ID,id.axis,2
0.1290,ID,id.dither,-0.0035582888
0.1290,ID,id.mode,1
0.1290,ID,id.sample_counter,8604
0.1290,ID,id.sysid_state,1
0.1290,ID,id.vbat,0
0.1290,ID,id.yaw.r,-0.11681744
0.1290,ID,id.yaw.u_ad,-0.011600077
0.1290,ID,id.yaw.u_nom,-0.034490146
0.1290,ID,id.yaw.x,0.019743502
0.1290,ID,id.yaw.xm,-0.11681744
0.1341,ID,id.arm,1
0.1341,ID,id.axis,2
0.1341,ID,id.dither,-0.0054892185
0.1341,ID,id.mode,1
0.1341,ID,id.sample_counter,8605
0.1341,ID,id.sysid_state,1
0.1341,ID,id.vbat,0
0.1341,ID,id.yaw.r,-0.11753795
0.1341,ID,id.yaw.u_ad,-0.011612383
0.1341,ID,id.yaw.u_nom,-0.043480758
0.1341,ID,id.yaw.x,0.055585869
0.1341,ID,id.yaw.xm,-0.11753795
0.1388,ID,id.arm,1
0.1388,ID,id.axis,2
0.1388,ID,id.dither,-0.007235561
0.1388,ID,id.mode,1
0.1388,ID,id.sample_counter,8606
0.1388,ID,id.sysid_state,1
0.1388,ID,id.vbat,0
0.1388,ID,id.yaw.r,-0.1186477
0.1388,ID,id.yaw.u_ad,-0.011611896
0.1388,ID,id.yaw.u_nom,-0.033506189
0.1388,ID,id.yaw.x,0.013932025
0.1388,ID,id.yaw.xm,-0.1186477
0.1438,ID,id.arm,1
0.1438,ID,id.axis,2
0.1438,ID,id.dither,-0.0084523996
0.1438,ID,id.mode,1
0.1438,ID,id.sample_counter,8607
0.1438,ID,id.sysid_state,1
0.1438,ID,id.vbat,0
0.1438,ID,id.yaw.r,-0.11839516
0.1438,ID,id.yaw.u_ad,-0.011606623
0.1438,ID,id.yaw.u_nom,-0.032341678
0.1438,ID,id.yaw.x,0.0093393689
0.1438,ID,id.yaw.xm,-0.11839516
0.1489,ID,id.arm,1
0.1489,ID,id.axis,2
0.1489,ID,id.dither,-0.0088033136
0.1489,ID,id.mode,1
0.1489,ID,id.sample_counter,8608
0.1489,ID,id.sysid_state,1
0.1489,ID,id.vbat,0
0.1489,ID,id.yaw.r,-0.11867322
0.1489,ID,id.yaw.u_ad,-0.011607405
0.1489,ID,id.yaw.u_nom,-0.033697717
0.1489,ID,id.yaw.x,0.014573582
0.1489,ID,id.yaw.xm,-0.11867322
0.1539,ID,id.arm,1
0.1539,ID,id.axis,2
0.1539,ID,id.dither,-0.0079666255
0.1539,ID,id.mode,1
0.1539,ID,id.sample_counter,8609
0.1539,ID,id.sysid_state,1
0.1539,ID,id.vbat,0
0.1539,ID,id.yaw.r,-0.11870126
0.1539,ID,id.yaw.u_ad,-0.01161465
0.1539,ID,id.yaw.u_nom,-0.036571022
0.1539,ID,id.yaw.x,0.026264822
0.1539,ID,id.yaw.xm,-0.11870126
0.1586,ID,id.arm,1
0.1586,ID,id.axis,2
0.1586,ID,id.dither,-0.0056456053
0.1586,ID,id.mode,1
0.1586,ID,id.sample_counter,8610
0.1586,ID,id.sysid_state,1
0.1586,ID,id.vbat,0
0.1586,ID,id.yaw.r,-0.11958259
0.1586,ID,id.yaw.u_ad,-0.011630096
0.1586,ID,id.yaw.u_nom,-0.036967926
0.1586,ID,id.yaw.x,0.027029652
0.1586,ID,id.yaw.xm,-0.11958259
0.1617,A,mrac.pitch.e,-0.0071572661
0.1617,A,mrac.pitch.u_ad,-0.012429647
0.1617,A,mrac.roll.e,-0.12463009
0.1617,A,mrac.roll.u_ad,0.15000005
0.1617,A,mrac.yaw.e,0.11467305
0.1617,A,mrac.yaw.u_ad,-0.01219229
0.1617,A,mrac.z.e,0.23036927
0.1617,A,mrac.z.u_ad,-0.13272485
0.1617,A,status.arm,1
0.1617,A,status.flymode,1
0.1617,A,status.rc_authority,0
0.1617,A,status.sbus_lost,0
0.1617,A,status.twc_arrived,0
0.1617,A,status.twc_execute,0
0.1618,B,mrac.pitch.theta_0,3.961218e-05
0.1618,B,mrac.pitch.theta_1,0.0042146714
0.1618,B,mrac.pitch.theta_2,0.0017459824
0.1618,B,mrac.pitch.theta_3,0.0017320908
0.1618,B,mrac.pitch.theta_4,0.053702697
0.1618,B,mrac.pitch.theta_5,0.080817945
0.1618,B,mrac.pitch.u_nom,-0.017468175
0.1618,B,mrac.pitch.xm,-0.14647302
0.1618,B,mrac.roll.theta_0,0.14696443
0.1618,B,mrac.roll.theta_1,0.00083625322
0.1618,B,mrac.roll.theta_2,0.0033375828
0.1618,B,mrac.roll.theta_3,0.00177697
0.1618,B,mrac.roll.theta_4,0.035025343
0.1618,B,mrac.roll.theta_5,0.031473227
0.1618,B,mrac.roll.u_nom,0.13764897
0.1618,B,mrac.roll.xm,0.052916318
0.1618,B,mrac.yaw.theta_0,7.4035662e-26
0.1618,B,mrac.yaw.theta_1,0.003547136
0.1618,B,mrac.yaw.theta_2,0.0011375407
0.1618,B,mrac.yaw.theta_3,0
0.1618,B,mrac.yaw.theta_4,0.036505628
0.1618,B,mrac.yaw.theta_5,0.087943837
0.1618,B,mrac.yaw.u_nom,-0.027822103
0.1618,B,mrac.yaw.xm,-0.12485094
0.1618,B,mrac.z.theta_0,4.4595295e-14
0.1618,B,mrac.z.theta_1,0.011959662
0.1618,B,mrac.z.theta_2,0.00038126161
0.1618,B,mrac.z.theta_3,0
0.1618,B,mrac.z.theta_4,0.19832979
0.1618,B,mrac.z.theta_5,0.19691756
0.1618,B,mrac.z.u_nom,-0.45254734
0.1618,B,mrac.z.xm,-0.23540598
0.1618,B,path.active_path_mode,0
0.1618,B,path.circle_theta,0
0.1618,B,path.sinusoid_t_elapsed,0
0.1618,B,path.twc_arrived,0
0.1618,B,path.twc_target_x,0
0.1618,B,path.twc_target_y,0
0.1618,B,path.twc_target_z,0
0.1618,B,pid.gyrox.Des,3.0318804
0.1618,B,pid.gyrox.FB,-7.7305331
0.1618,B,pid.gyrox.U,161.0493
0.1618,B,pid.gyroy.Des,-8.3922825
0.1618,B,pid.gyroy.FB,-5.2851315
0.1618,B,pid.gyroy.U,-20.437765
0.1618,B,pid.gyroz.Des,-7.153429
0.1618,B,pid.gyroz.FB,-0.88625979
0.1618,B,pid.gyroz.U,-52.082977
0.1618,B,pid.locx.Des,-125.11597
0.1618,B,pid.locx.FB,-127.591
0.1618,B,pid.locx.U,4.041986
0.1618,B,pid.locxs.Des,4.041986
0.1618,B,pid.locxs.FB,-1.1135366
0.1618,B,pid.locxs.U,15.542064
0.1618,B,pid.locy.Des,-275.09979
0.1618,B,pid.locy.FB,-249.15945
0.1618,B,pid.locy.U,-22.930115
0.1618,B,pid.locys.Des,-22.930115
0.1618,B,pid.locys.FB,0.8718006
0.1618,B,pid.locys.U,-71.63974
0.1618,B,pid.pitch.Des,-4.2553754
0.1618,B,pid.pitch.FB,-1.4280503
0.1618,B,pid.pitch.U,-8.3922825
0.1618,B,pid.roll.Des,-0.39536268
0.1618,B,pid.roll.FB,-1.4877032
0.1618,B,pid.roll.U,3.0318804
0.1618,B,pid.yaw.Des,-7.8011093
0.1618,B,pid.yaw.FB,-6.9422045
0.1618,B,pid.yaw.U,-7.153429
0.1618,B,pid.z_pos.Des,0.89731908
0.1618,B,pid.z_pos.FB,1.0193394
0.1618,B,pid.z_pos.U,-0.23540598
0.1618,B,pid.z_rate.Des,-0.23540598
0.1618,B,pid.z_rate.FB,-0.0053642998
0.1618,B,pid.z_rate.U,-100.46551
0.1618,B,status.vbat,0
0.1642,ID,id.arm,1
0.1642,ID,id.axis,2
0.1642,ID,id.dither,-0.0015756827
0.1642,ID,id.mode,1
0.1642,ID,id.sample_counter,8611
0.1642,ID,id.sysid_state,1
0.1642,ID,id.vbat,0
0.1642,ID,id.yaw.r,-0.1190145
0.1642,ID,id.yaw.u_ad,-0.011604347
0.1642,ID,id.yaw.u_nom,-0.021393508
0.1642,ID,id.yaw.x,-0.035846598
0.1642,ID,id.yaw.xm,-0.1190145
0.1688,ID,id.arm,1
0.1688,ID,id.axis,2
0.1688,ID,id.dither,0.0044672028
0.1688,ID,id.mode,1
0.1688,ID,id.sample_counter,8612
0.1688,ID,id.sysid_state,1
0.1688,ID,id.vbat,0
0.1688,ID,id.yaw.r,-0.11840211
0.1688,ID,id.yaw.u_ad,-0.011612256
0.1688,ID,id.yaw.u_nom,-0.037970506
0.1688,ID,id.yaw.x,0.03214043
0.1688,ID,id.yaw.xm,-0.11840211
0.1739,ID,id.arm,1
0.1739,ID,id.axis,2
0.1739,ID,id.dither,0.012660815
0.1739,ID,id.mode,1
0.1739,ID,id.sample_counter,8613
0.1739,ID,id.sysid_state,1
0.1739,ID,id.vbat,0
0.1739,ID,id.yaw.r,-0.11905266
0.1739,ID,id.yaw.u_ad,-0.01161504
0.1739,ID,id.yaw.u_nom,-0.033294499
0.1739,ID,id.yaw.x,0.012608358
0.1739,ID,id.yaw.xm,-0.11905266
0.1793,ID,id.arm,1
0.1793,ID,id.axis,2
0.1793,ID,id.dither,0.023129465
0.1793,ID,id.mode,1
0.1793,ID,id.sample_counter,8614
0.1793,ID,id.sysid_state,1
0.1793,ID,id.vbat,0
0.1793,ID,id.yaw.r,-0.11908187
0.1793,ID,id.yaw.u_ad,-0.011630546
0.1793,ID,id.yaw.u_nom,-0.039110851
0.1793,ID,id.yaw.x,0.036227223
0.1793,ID,id.yaw.xm,-0.11908187
0.1840,ID,id.arm,1
0.1840,ID,id.axis,2
0.1840,ID,id.dither,0.03594058
0.1840,ID,id.mode,1
0.1840,ID,id.sample_counter,8615
0.1840,ID,id.sysid_state,1
0.1840,ID,id.vbat,0
0.1840,ID,id.yaw.r,-0.12023895
0.1840,ID,id.yaw.u_ad,-0.011655282
0.1840,ID,id.yaw.u_nom,-0.039204225
0.1840,ID,id.yaw.x,0.035509519
0.1840,ID,id.yaw.xm,-0.12023895
0.1887,ID,id.arm,1
0.1887,ID,id.axis,2
0.1887,ID,id.dither,0.051098384
0.1887,ID,id.mode,1
0.1887,ID,id.sample_counter,8616
0.1887,ID,id.sysid_state,1
0.1887,ID,id.vbat,0
0.1887,ID,id.yaw.r,-0.12016974
0.1887,ID,id.yaw.u_ad,-0.01165974
0.1887,ID,id.yaw.u_nom,-0.031367626
0.1887,ID,id.yaw.x,0.0036543873
0.1887,ID,id.yaw.xm,-0.12016974
0.1937,ID,id.arm,1
0.1937,ID,id.axis,2
0.1937,ID,id.dither,0.068544775
0.1937,ID,id.mode,1
0.1937,ID,id.sample_counter,8617
0.1937,ID,id.sysid_state,1
0.1937,ID,id.vbat,0
0.1937,ID,id.yaw.r,-0.12085864
0.1937,ID,id.yaw.u_ad,-0.011707597
0.1937,ID,id.yaw.u_nom,-0.048613552
0.1937,ID,id.yaw.x,0.073143847
0.1937,ID,id.yaw.xm,-0.12085864
0.1989,ID,id.arm,1
0.1989,ID,id.axis,2
0.1989,ID,id.dither,0.088153191
0.1989,ID,id.mode,1
0.1989,ID,id.sample_counter,8618
0.1989,ID,id.sysid_state,1
0.1989,ID,id.vbat,0
0.1989,ID,id.yaw.r,-0.12220313
0.1989,ID,id.yaw.u_ad,-0.011738622
0.1989,ID,id.yaw.u_nom,-0.037385967
0.1989,ID,id.yaw.x,0.026234433
0.1989,ID,id.yaw.xm,-0.12220313
0.2037,ID,id.arm,1
0.2037,ID,id.axis,2
0.2037,ID,id.dither,0.10973354
0.2037,ID,id.mode,1
0.2037,ID,id.sample_counter,8619
0.2037,ID,id.sysid_state,1
0.2037,ID,id.vbat,0
0.2037,ID,id.yaw.r,-0.12247793
0.2037,ID,id.yaw.u_ad,-0.011778447
0.2037,ID,id.yaw.u_nom,-0.041673027
0.2037,ID,id.yaw.x,0.043311022
0.2037,ID,id.yaw.xm,-0.12247793
0.2088,ID,id.arm,1
0.2088,ID,id.axis,2
0.2088,ID,id.dither,0.1330281
0.2088,ID,id.mode,1
0.2088,ID,id.sample_counter,8620
0.2088,ID,id.sysid_state,1
0.2088,ID,id.vbat,0
0.2088,ID,id.yaw.r,-0.12373532
0.2088,ID,id.yaw.u_ad,-0.011828816
0.2088,ID,id.yaw.u_nom,-0.043064762
0.2088,ID,id.yaw.x,0.047766671
0.2088,ID,id.yaw.xm,-0.12373532
0.2140,ID,id.arm,1
0.2140,ID,id.axis,2
0.2140,ID,id.dither,0.15771665
0.2140,ID,id.mode,1
0.2140,ID,id.sample_counter,8621
0.2140,ID,id.sysid_state,1
0.2140,ID,id.vbat,0
0.2140,ID,id.yaw.r,-0.12432803
0.2140,ID,id.yaw.u_ad,-0.011877039
0.2140,ID,id.yaw.u_nom,-0.041894205
0.2140,ID,id.yaw.x,0.042419478
0.2140,ID,id.yaw.xm,-0.12432803
0.2187,ID,id.arm,1
0.2187,ID,id.axis,2
0.2187,ID,id.dither,0.18341953
0.2187,ID,id.mode,1
0.2187,ID,id.sample_counter,8622
0.2187,ID,id.sysid_state,1
0.2187,ID,id.vbat,0
0.2187,ID,id.yaw.r,-0.12593272
0.2187,ID,id.yaw.u_ad,-0.01196284
0.2187,ID,id.yaw.u_nom,-0.054758593
0.2187,ID,id.yaw.x,0.093210995
0.2187,ID,id.yaw.xm,-0.12593272
0.2239,ID,id.arm,1
0.2239,ID,id.axis,2
0.2239,ID,id.dither,0.20970061
0.2239,ID,id.mode,1
0.2239,ID,id.sample_counter,8623
0.2239,ID,id.sysid_state,1
0.2239,ID,id.vbat,0
0.2239,ID,id.yaw.r,-0.12788527
0.2239,ID,id.yaw.u_ad,-0.012039116
0.2239,ID,id.yaw.u_nom,-0.045992907
0.2239,ID,id.yaw.x,0.055678722
0.2239,ID,id.yaw.xm,-0.12788527
0.2316,ID,id.arm,1
0.2316,ID,id.axis,2
0.2316,ID,id.dither,0.23607647
0.2316,ID,id.mode,1
0.2316,ID,id.sample_counter,8624
0.2316,ID,id.sysid_state,1
0.2316,ID,id.vbat,0
0.2316,ID,id.yaw.r,-0.12897234
0.2316,ID,id.yaw.u_ad,-0.012114928
0.2316,ID,id.yaw.u_nom,-0.044684082
0.2316,ID,id.yaw.x,0.049170904
0.2316,ID,id.yaw.xm,-0.12897234
0.2337,ID,id.arm,1
0.2337,ID,id.axis,2
0.2337,ID,id.dither,0.26201665
0.2337,ID,id.mode,1
0.2337,ID,id.sample_counter,8625
0.2337,ID,id.sysid_state,1
0.2337,ID,id.vbat,0
0.2337,ID,id.yaw.r,-0.12996119
0.2337,ID,id.yaw.u_ad,-0.012184028
0.2337,ID,id.yaw.u_nom,-0.040920127
0.2337,ID,id.yaw.x,0.032834601
0.2337,ID,id.yaw.xm,-0.12996119
0.2387,ID,id.arm,1
0.2387,ID,id.axis,2
0.2387,ID,id.dither,0.28696114
0.2387,ID,id.mode,1
0.2387,ID,id.sample_counter,8626
0.2387,ID,id.sysid_state,1
0.2387,ID,id.vbat,0
0.2387,ID,id.yaw.r,-0.13021742
0.2387,ID,id.yaw.u_ad,-0.012236505
0.2387,ID,id.yaw.u_nom,-0.035423175
0.2387,ID,id.yaw.x,0.010146118
0.2387,ID,id.yaw.xm,-0.13021742
0.2437,ID,id.arm,1
0.2437,ID,id.axis,2
0.2437,ID,id.dither,0.31031737
0.2437,ID,id.mode,1
0.2437,ID,id.sample_counter,8627
0.2437,ID,id.sysid_state,1
0.2437,ID,id.vbat,0
0.2437,ID,id.yaw.r,-0.13034816
0.2437,ID,id.yaw.u_ad,-0.012287975
0.2437,ID,id.yaw.u_nom,-0.036794875
0.2437,ID,id.yaw.x,0.0155476
0.2437,ID,id.yaw.xm,-0.13034816
0.2488,ID,id.arm,1
0.2488,ID,id.axis,2
0.2488,ID,id.dither,0.33148274
0.2488,ID,id.mode,1
0.2488,ID,id.sample_counter,8628
0.2488,ID,id.sysid_state,1
0.2488,ID,id.vbat,0
0.2488,ID,id.yaw.r,-0.13048255
0.2488,ID,id.yaw.u_ad,-0.012343141
0.2488,ID,id.yaw.u_nom,-0.040262733
0.2488,ID,id.yaw.x,0.02955468
0.2488,ID,id.yaw.xm,-0.13048255
0.2538,ID,id.arm,1
0.2538,ID,id.axis,2
0.2538,ID,id.dither,0.34983933
0.2538,ID,id.mode,1
0.2538,ID,id.sample_counter,8629
0.2538,ID,id.sysid_state,1
0.2538,ID,id.vbat,0
0.2538,ID,id.yaw.r,-0.13156109
0.2538,ID,id.yaw.u_ad,-0.012416685
0.2538,ID,id.yaw.u_nom,-0.046700228
